,time,iter,type,v_x,v_y,v_z,order,variance,n_cells
5249,75,2,GM,-253.9418825630928,191.01420978523777,-131.10588439224793,343.74650686492794,8.609027887267692,1355
5250,76,2,GM,-309.0309225033382,240.81439363238812,-129.2969051347159,412.56438639467507,8.82349265807153,1355
5251,77,2,GM,-323.8240612159428,226.34273511890885,-252.01993300760427,468.62255920586296,8.93664113677167,1355
5252,78,2,GM,-280.36956651718504,175.0036165490963,-233.42925032038403,404.62646297472173,8.79878927018465,1355
5253,79,2,GM,-261.0282918331776,235.10212575383085,-208.05003089508133,408.28126827808416,8.877317774304034,1355
5254,80,2,GM,-308.6191888266053,163.607265518462,-164.67817719554202,386.17618140800283,8.577199110272451,1355
5255,81,2,GM,-263.31646565021424,163.40141492610627,-226.59518583199102,383.90228147877497,8.355568295528482,1355
5256,82,2,GM,-259.55220865250516,115.24592363743317,-247.13794413872745,376.4653176118026,8.945066969236992,1355
5257,83,2,GM,-246.0765683329479,171.87688214640332,-214.868535277699,369.1393064295272,8.662224173405402,1355
5258,84,2,GM,-228.77734086797622,139.07705872222277,-300.49735936238574,402.4675924111326,8.747190495547763,1355
5259,85,2,GM,-211.27962452081823,176.77324019410386,-186.53762046677406,332.6922632640959,8.644098614322509,1355
5260,86,2,GM,-263.72615982665053,181.25317487569876,-188.13920369262996,371.21497915026214,8.518826646327803,1355
5261,87,2,GM,-295.87003590841687,204.97323802388237,-163.09743416781325,395.1631049156376,8.427409649032667,1355
5262,88,2,GM,-283.23198059926085,157.36717742694313,-190.49743618391156,375.86441246564766,8.400083053792395,1355
5263,89,2,GM,-255.36351335412564,204.78582777492772,-222.86573081754315,396.0011277545339,8.687078392532676,1355
5264,90,2,GM,-206.46369938315385,196.50778203013212,-271.76554330750736,393.82620289996436,8.946674250976091,1355
5265,91,2,GM,-184.12409061710142,207.07133357904007,-247.3104216341201,371.4063308354112,9.071278716071026,1355
5266,92,2,GM,-214.74849691206512,221.31411741500645,-244.03747921990367,393.2571000721785,8.904566573029577,1355
5267,93,2,GM,-210.05404521477266,207.49761806655664,-238.5060178950863,379.55643056936293,8.859038012638566,1355
5268,94,2,GM,-242.14532213482497,232.53076333533775,-186.70175482682987,384.1385924175163,8.8857670402774,1355
5269,95,2,GM,-253.62331823470225,194.36938786869172,-162.20403644208972,358.3495443431424,8.738781840925101,1355
5270,96,2,GM,-188.4479451137456,160.91900420256752,-143.51825492248273,286.36522733588646,8.79276052634855,1355
5271,97,2,GM,-148.0857243914841,258.3184549751,-80.02984367020863,308.322204563913,8.97460036948887,1355
5272,98,2,GM,-211.26170588731077,233.11848412458318,-80.40188636571382,324.7155668367707,8.882094530178353,1355
5273,99,2,GM,-156.4500517624485,272.7050594168909,-84.89539631462564,325.6561014988974,8.877283779260475,1355
5274,100,2,GM,-196.27243874555532,225.2715278150571,-57.297802682726406,304.22552431958513,8.808771733846784,1355
5275,101,2,GM,-187.2364615523555,243.5993546572234,-50.98550503365148,311.4444731370247,8.741108482191851,1355
5276,102,2,GM,-208.55305380376063,236.1371508488706,-22.290378721622325,315.8353863097831,9.097563236044648,1355
5277,103,2,GM,-258.35682684172156,267.90789949159324,-41.582427158419556,374.50232420387755,9.214366328499267,1355
5278,104,2,GM,-185.6525867754744,289.8351624654521,-1.175170479131172,344.198613308443,8.8243336957846,1355
5279,105,2,GM,-182.71325648542813,240.7101363847946,33.91402856551594,304.09811769795436,8.630612422801729,1355
5280,106,2,GM,-145.13797574278493,248.63142896651138,49.61926891435561,292.13813739434596,9.026929876285902,1355
5281,107,2,GM,-172.43269424109508,233.52335412126635,79.74921629247619,301.04173873825783,9.088741406964107,1355
5282,108,2,GM,-188.75850420232638,225.65723910928696,67.4392515642409,301.8261339292384,8.778330747955943,1355
5283,109,2,GM,-212.02900806706847,218.40916548522443,24.195959777546364,305.3593101567623,8.855493381404735,1355
5284,110,2,GM,-221.40415514208115,240.02402226732414,22.379249210265343,327.3104978071721,8.963169196343507,1355
5285,111,2,GM,-211.20756472223147,241.60287726473135,73.74981656217766,329.27134880133025,9.107195452658843,1355
5286,112,2,GM,-256.07428363821367,173.20774261207896,42.218538359504116,312.0214188526317,8.82857847550778,1355
5287,113,2,GM,-242.2243712435786,163.1337293394865,6.972162792463338,292.11961715461774,8.822984150315913,1355
5288,114,2,GM,-227.83884560046965,230.08799874513304,-11.53944560932003,324.0126317538646,8.819761695152938,1355
5289,115,2,GM,-232.02573557792772,204.72125557551112,-1.425860258264973,309.4329774480546,9.04766662194915,1355
5290,116,2,GM,-218.74909623082206,234.0837693013671,51.28086495256076,324.46279488166266,8.971129058496837,1355
5291,117,2,GM,-223.24916491771313,223.8686848796952,26.474710335488872,317.2669034008568,8.7276512835782,1355
5292,118,2,GM,-200.53825474322463,188.62272632724859,45.88689322215466,279.1052336882345,8.841710550233392,1355
5293,119,2,GM,-182.20083941413762,167.16963139747426,62.05705315000446,254.9390307317541,8.859065041450144,1355
5294,120,2,GM,-252.37939009527616,173.60052849369046,12.588750851558657,306.5794785796251,8.97863537433114,1355
5295,121,2,GM,-202.8503833409495,178.50584162500274,34.601836617174236,272.41494197841337,8.965423921374615,1355
5296,122,2,GM,-256.53768230175973,95.87652498175602,10.980090472181883,274.08840338495384,8.600844798836405,1355
5297,123,2,GM,-290.1519592924645,126.28417068618363,9.410723970283021,316.58239523510775,8.808960606701824,1355
5298,124,2,GM,-263.8236174584722,128.6250323537917,24.57467517003796,294.5355916296044,8.918535648646529,1355
5299,125,2,GM,-267.66449367985194,162.93472508753908,7.545543243711613,313.4468711585524,9.030818026320228,1355
5300,126,2,GM,-241.5730201284577,197.99199415041528,20.66648116974616,313.0262884257196,9.162291366748612,1355
5301,127,2,GM,-247.81668941872766,199.50440867039578,58.08146952156262,323.40157348900857,9.160519102326262,1355
5302,128,2,GM,-259.47030878657466,180.28624581187978,56.673941934449594,320.9982979162527,9.299092526244827,1355
5303,129,2,GM,-238.55814129722575,173.02006578500246,11.825965762243632,294.933523712791,9.294865630954748,1355
5304,130,2,GM,-251.91651460302631,159.64380295697856,31.576623331999965,299.90858156003867,8.749263463234783,1355
5305,131,2,GM,-244.09842037291892,178.91402271921106,66.06575797235267,309.7724176400896,9.02206408140413,1355
5306,132,2,GM,-255.55656213727502,209.70268571924893,92.87920592104558,343.3815949374879,9.107099655080578,1355
5307,133,2,GM,-211.40453638301244,237.47869824843102,110.55742087023354,336.6169238683102,8.809383325661727,1355
5308,134,2,GM,-201.13766746418733,246.94239598717883,59.640947206225334,324.02770065609883,8.969449524590768,1355
5309,135,2,GM,-207.3427777561386,250.11470263666166,41.29286009982615,327.4957896796247,8.98669521631756,1355
5310,136,2,GM,-173.50411055838137,226.97842592369113,73.0825685077572,294.8964971564474,8.821497406466593,1355
5311,137,2,GM,-226.43292834306482,239.51504324963693,-35.292938828744624,331.4889417643679,8.777435931246387,1355
5312,138,2,GM,-230.8974208375937,199.67622792916592,-10.6791643533649,305.447637903388,8.954177931945363,1355
5313,139,2,GM,-166.0335046033818,242.44808260862516,1.5905548731587686,293.85494257589824,9.112367950308371,1355
5314,140,2,GM,-218.44305570459233,279.9278657417251,32.58999206083669,356.56568285072285,9.007160364440997,1355
5315,141,2,GM,-217.14317744004464,237.99462795991516,48.806801687015415,325.844604585457,8.623843504263842,1355
5316,142,2,GM,-194.45361827298254,222.76273015630872,44.87121346805821,299.0800384583419,8.824765638868932,1355
5317,143,2,GM,-211.36306226078338,220.66002113152257,71.74001698049777,313.86592527762855,8.827448299538203,1355
5318,144,2,GM,-220.30823139427358,207.26449118676874,63.23534262316431,309.0194082637074,8.988001045071595,1355
5319,145,2,GM,-218.25651586250268,259.9554703193506,33.97963176091608,341.1266167275739,9.306411739062078,1355
5320,146,2,GM,-191.91649213171485,264.6335596769228,16.13027731533119,327.2965730124462,9.382416821594438,1355
5321,147,2,GM,-239.6090839312518,321.0327026543564,57.40558384240468,404.68495194684647,9.065521648223777,1355
5322,148,2,GM,-274.4099648373176,244.980681083793,62.53581185705915,373.1314656671539,8.756103051864248,1355
5323,149,2,GM,-224.3335855158674,244.85921229826337,71.23313741937385,339.6406208102005,8.888587118144057,1355
5324,150,2,GM,-251.4304288543999,221.06136932291196,148.52799198559978,366.2594080212858,8.860194934972194,1355
5325,151,2,GM,-219.92806673055745,248.94329695010995,117.16326854534128,352.2333759433636,8.820956390817495,1355
5326,152,2,GM,-167.31421984808915,201.80152397904368,-7.177500166543225,262.2392414423897,9.017361113564458,1355
5327,153,2,GM,-152.25819352038852,212.00746093217498,115.79710393923085,285.54980347692907,8.5572701272783,1355
5328,154,2,GM,-183.44751978817771,241.41172667764502,123.02802884569338,327.21324877757104,8.686700032513889,1355
5329,155,2,GM,-152.1674912410031,253.90221449599065,185.2378209395699,349.1909652654103,8.690580842531595,1355
5330,156,2,GM,-161.10994372359792,268.93879081414997,126.8428475417459,338.19165445601493,8.59603826683572,1355
5331,157,2,GM,-151.03670846328282,244.08396043617168,147.3787511282361,322.66013594763746,8.530908174354515,1355
5332,158,2,GM,-224.60275920218695,267.7544952847883,156.45295675202428,382.9052061057646,8.884769916984935,1355
5333,159,2,GM,-239.8988557178701,259.24824617943267,142.01424741104304,380.69562722676517,8.918059714143387,1355
5334,160,2,GM,-228.8565068264052,298.935468275864,145.97149789434303,403.7887976499754,8.898433449990888,1355
5335,161,2,GM,-240.43564994870445,271.07618366837073,166.13954918736104,398.61503850537775,8.642075882334323,1355
