,time,center,coords,radius,order,type,iter,n_cells,speed
5874,80,15,"[30, 58, 11]",6,14.53068430988148,GM,0,9.0,2.210144406634795
5875,80,16,"[41, 24, 29]",6,5.162265246905285,GM,0,12.0,2.4084976299356495
5876,80,17,"[6, 6, 22]",6,23.404690537965152,GM,0,9.0,3.0328403948709073
5877,80,18,"[14, 38, 6]",6,11.821892030263882,GM,0,6.0,3.696263349662985
5878,80,19,"[23, 6, 6]",6,10.764126631053784,GM,0,12.0,2.134824418753174
5879,80,20,"[8, 59, 6]",6,20.400174060454987,GM,0,12.0,3.583599344304325
5880,81,0,"[53, 12, 35]",12,15.691648281026936,GM,0,12.0,3.234465051360822
5881,81,1,"[14, 44, 46]",12,21.64493821409959,GM,0,15.0,3.0594089833871467
5882,81,2,"[35, 20, 41]",9,5.130413768244203,GM,0,12.0,2.5004138570238443
5883,81,3,"[51, 51, 15]",8,21.104501831202427,GM,0,6.0,3.517416971867071
5884,81,4,"[56, 25, 20]",8,7.739570862142017,GM,0,15.0,3.585000840700068
5885,81,5,"[26, 48, 18]",8,11.617792442000308,GM,0,12.0,2.2792660985270294
5886,81,6,"[28, 49, 40]",7,5.580353347926405,GM,0,6.0,2.030902036906042
5887,81,7,"[57, 54, 31]",7,4.343321037335102,GM,0,6.0,3.034499590133398
5888,81,8,"[8, 20, 57]",7,18.54125522752217,GM,0,12.0,3.966636059114368
5889,81,9,"[7, 37, 58]",7,0.917082526237472,GM,0,9.0,3.6016092671022295
5890,81,10,"[48, 7, 10]",7,12.59908264194446,GM,0,12.0,2.7167705804765006
5891,81,11,"[58, 58, 56]",7,17.716730730838563,GM,0,9.0,1.9685256367598403
5892,81,12,"[7, 7, 58]",7,26.202783105526223,GM,0,12.0,3.726620791492234
5893,81,13,"[20, 7, 29]",6,19.179221990246447,GM,0,12.0,2.7132452108270066
5894,81,14,"[58, 7, 52]",6,20.820894652059515,GM,0,6.0,4.297845948165482
5895,81,15,"[30, 58, 11]",6,6.289208633093494,GM,0,6.0,2.615127525308935
5896,81,16,"[41, 24, 29]",6,11.155364322908895,GM,0,15.0,2.548378743664246
5897,81,17,"[6, 6, 22]",6,20.451183299982162,GM,0,12.0,2.9726026075571554
5898,81,18,"[14, 38, 6]",6,1.3984918258727532,GM,0,12.0,2.9469690320751574
5899,81,19,"[23, 6, 6]",6,18.230889524414508,GM,0,15.0,3.3100620087518915
5900,81,20,"[8, 59, 6]",6,3.907396952478379,GM,0,9.0,2.800555967757022
5901,82,0,"[53, 12, 35]",12,16.806216098419526,GM,0,12.0,3.5958945002599023
5902,82,1,"[14, 44, 46]",12,6.794538499325782,GM,0,12.0,2.676636597248295
5903,82,2,"[35, 20, 41]",9,0.6106678486997694,GM,0,6.0,2.3391203703703702
5904,82,3,"[51, 51, 15]",8,8.463122835065278,GM,0,6.0,2.4220945465849653
5905,82,4,"[56, 25, 20]",8,6.467014358798771,GM,0,15.0,3.4251721648597266
5906,82,5,"[26, 48, 18]",8,1.4788987773449946,GM,0,15.0,1.9367144654641568
5907,82,6,"[28, 49, 40]",7,0.08627758870389002,GM,0,9.0,2.2824647931698725
5908,82,7,"[57, 54, 31]",7,0.1152917505030473,GM,0,3.0,3.550704225352092
5909,82,8,"[8, 20, 57]",7,5.763824845584582,GM,0,9.0,2.6748219288108617
5910,82,9,"[7, 37, 58]",7,3.0781441637809763,GM,0,15.0,3.151571344540801
5911,82,10,"[48, 7, 10]",7,6.968977539697121,GM,0,12.0,2.133865394175968
5912,82,11,"[58, 58, 56]",7,17.478670447822658,GM,0,9.0,2.8730238343472596
5913,82,12,"[7, 7, 58]",7,21.008294590326038,GM,0,9.0,3.683410686588312
5914,82,13,"[20, 7, 29]",6,15.726761750885245,GM,0,12.0,1.9910839119259893
5915,82,14,"[58, 7, 52]",6,55.07051601063545,GM,0,15.0,4.26800523205604
5916,82,15,"[30, 58, 11]",6,9.209082227700492,GM,0,12.0,2.2084991445436324
5917,82,16,"[41, 24, 29]",6,6.739558762087388,GM,0,15.0,1.8749486562618682
5918,82,17,"[6, 6, 22]",6,13.011516214791868,GM,0,6.0,2.689442018770047
5919,82,18,"[14, 38, 6]",6,0.7763888888889312,GM,0,3.0,4.218584656084649
5920,82,19,"[23, 6, 6]",6,3.001784481649892,GM,0,6.0,3.1694459502443926
5921,82,20,"[8, 59, 6]",6,11.518775011453485,GM,0,12.0,1.9355335495947763
5922,83,0,"[53, 12, 35]",12,2.225148608640609,GM,0,9.0,3.727146081847814
5923,83,1,"[14, 44, 46]",12,17.193405858240556,GM,0,15.0,2.8027863282334597
5924,83,2,"[35, 20, 41]",9,7.9836690222290585,GM,0,9.0,3.015828394359816
5925,83,3,"[51, 51, 15]",8,1.0452978766956846,GM,0,6.0,3.0210864081228928
5926,83,4,"[56, 25, 20]",8,5.817650766305789,GM,0,15.0,2.792375337013587
5927,83,5,"[26, 48, 18]",8,3.1271344605432674,GM,0,12.0,2.764499707711744
5928,83,6,"[28, 49, 40]",7,3.912974157591414,GM,0,12.0,2.4118309512157867
5929,83,7,"[57, 54, 31]",7,6.664393249593303,GM,0,9.0,2.76638673533964
5930,83,8,"[8, 20, 57]",7,0.9612858721883129,GM,0,9.0,2.8879618305136097
5931,83,9,"[7, 37, 58]",7,6.43680830333922,GM,0,12.0,2.6455502701191818
5932,83,10,"[48, 7, 10]",7,18.3322152638666,GM,0,6.0,3.0553692106444337
5933,83,11,"[58, 58, 56]",7,3.905834036392349,GM,0,18.0,2.98504900300686
5934,83,12,"[7, 7, 58]",7,30.675844400346406,GM,0,9.0,3.4084271555940453
5935,83,13,"[20, 7, 29]",6,16.409841499208923,GM,0,15.0,2.3285246281682483
5936,83,14,"[58, 7, 52]",6,41.266836227846284,GM,0,15.0,3.801814419908989
5937,83,15,"[30, 58, 11]",6,0.17048064038240796,GM,0,6.0,2.9356559866128387
5938,83,16,"[41, 24, 29]",6,13.19884342592293,GM,0,15.0,2.706513527934577
5939,83,17,"[6, 6, 22]",6,21.733603092164145,GM,0,9.0,2.862145770761458
5940,83,18,"[14, 38, 6]",6,5.283120587606952,GM,0,9.0,2.049570929944024
5941,83,19,"[23, 6, 6]",6,3.57236222211921,GM,0,9.0,2.6766692024366514
