,time,iter,type,v_x,v_y,v_z,x,y,z,n_cells
3549,166,4,WS,1920.5162251197212,2551.490139665817,291.4314590476564,[-277.58741259 -296.05594406   33.01398601],[-273.46853147 -295.40559441   31.64335664],[-271.04255319 -295.66666667   32.65248227],1371
3550,167,4,WS,1909.2214507108447,2727.4525318952956,380.78611320180715,[-240.76760563 -348.12676056   48.22535211],[-242.76811594 -349.3115942    50.84782609],[-246.10638298 -349.90780142   51.74468085],1371
3551,168,4,WS,2003.9001230248232,2626.7041202780115,333.40796927420433,[-203.32867133 -295.93706294  -38.53846154],[-200.97183099 -295.45070423  -40.1971831 ],[-201.43835616 -293.17123288  -41.21917808],1371
3552,169,4,WS,2001.0693992462118,2649.721481114987,228.6152263602266,[-194.51733787 -391.64228945  -61.45714286],[-196.76760563 -392.5         -63.68309859],[-197.9020979  -392.01398601  -65.83216783],1371
3553,170,4,WS,2064.2607898204583,2671.0126828294974,46.47248152224034,[-251.69285714 -311.35        -45.06428571],[-250.1958042  -309.45454545  -41.58741259],[-247.46527778 -307.44444444  -38.76388889],1371
3554,171,4,WS,2063.603242547131,2561.5161384724065,-12.690412833765258,[-281.56737589 -354.19148936    5.82269504],[-279.88356164 -354.45890411    4.37671233],[-278.17482517 -352.62937063    4.91608392],1371
3555,172,4,WS,2132.5634873776607,2552.548872599923,-122.12578351624184,[-286.43971631 -306.63829787   18.81560284],[-287.63265306 -304.57142857   21.7414966 ],[-284.13793103 -303.88965517   24.63448276],1371
3556,173,4,WS,2111.941832714099,2552.3693421361577,-14.153266205758857,[-234.52413793 -324.48275862  -89.13103448],[-236.1        -327.5         -90.52142857],[-237.21678322 -329.27272727  -90.06293706],1371
3557,174,4,WS,2020.4549035317114,2553.8316720480375,58.86046930853766,[-169.96598639 -313.44897959   74.9047619 ],[-167.18439716 -313.43262411   75.75177305],[-163.67808219 -314.74657534   74.23972603],1371
3558,175,4,WS,1892.516559299486,2613.952216884201,-56.792491154415146,[-255.69230769 -324.87412587   50.3986014 ],[-256.06847778 -321.43971631   50.71679562],[-254.11347518 -318.0867063    52.21760109],1371
3559,176,4,WS,1851.0193243517458,2733.0196633262235,-11.707927212245608,[-182.11267606 -260.12676056  106.30985915],[-181.70629371 -262.34265734  107.93006993],[-184.19014085 -262.19014085  109.95070423],1371
3560,177,4,WS,1812.3320527439387,2715.1554491650545,121.98399589103295,[-260.375      -418.52777778   21.34722222],[-258.35416667 -415.35416667   23.09722222],[-257.16901408 -412.64788732   22.63380282],1371
3561,178,4,WS,1878.8596697801538,2799.9503718410447,153.3516960693214,[-227.55072464 -294.76811594  -24.57971014],[-226.29577465 -293.1056338   -21.97887324],[-225.29577465 -294.88732394  -20.21830986],1371
3562,179,4,WS,1787.2763199513195,2755.851501585257,204.673838753466,[-197.4084507  -382.81690141   34.05633803],[-193.9139789  -381.82014388   34.74198356],[-190.798156   -382.61702128   33.96466113],1371
3563,180,4,WS,1941.3327091268347,2759.2072534979293,337.1159213383243,[-261.00704225 -372.88028169  -21.21126761],[-262.31944444 -371.34722222  -20.51388889],[-260.5        -369.44366197  -20.71830986],1371
3564,181,4,WS,2000.2006768918077,2790.048944392253,325.40748439741344,[-177.45517241 -326.02068966    8.7862069 ],[-179.42857143 -324.38095238    9.38095238],[-179.89361702 -322.96453901    6.24822695],1371
3565,182,4,WS,2039.9426044212335,2876.0866246721675,293.30558291634765,[-272.00719424 -358.75539568   35.01438849],[-268.2585034  -360.18367347   34.58503401],[-264.50704225 -359.33802817   34.97887324],1371
3566,183,4,WS,1889.4468768653078,2838.637063474541,191.08216428394803,[-210.13986014 -285.3986014    36.48251748],[-208.11888112 -286.8041958    36.72727273],[-207.16901408 -285.57746479   34.85211268],1371
3567,184,4,WS,1968.623416985921,2816.956053217024,153.46535685163664,[-209.88571429 -377.65714286   49.83571429],[-211.49305556 -376.89583333   46.75      ],[-213.99305556 -377.05555556   44.26388889],1371
3568,185,4,WS,1929.3476279001052,2898.3433598228576,84.6653184022381,[-237.54929577 -420.61971831    1.27464789],[-235.03448276 -420.45517241    2.16551724],[-232.76923077 -420.59440559    2.54545455],1371
