,time,center,coords,radius,order,type,iter
1725,156,9,"[59, 45, 44]",6,0.1111111111111111,ER,1
1726,156,10,"[23, 59, 6]",6,0.06666666666666667,ER,1
1727,157,0,"[51, 32, 48]",7,0.5555555555555556,ER,1
1728,157,1,"[40, 32, 56]",7,0.3333333333333333,ER,1
1729,157,2,"[13, 58, 48]",7,0.1111111111111111,ER,1
1730,157,3,"[25, 13, 7]",7,0.4666666666666667,ER,1
1731,157,4,"[47, 41, 30]",7,0.06666666666666667,ER,1
1732,157,5,"[48, 24, 7]",6,0.2,ER,1
1733,157,6,"[53, 22, 22]",6,0.06666666666666667,ER,1
1734,157,7,"[28, 38, 51]",6,0.16666666666666666,ER,1
1735,157,8,"[48, 6, 55]",6,0.16666666666666666,ER,1
1736,157,9,"[59, 45, 44]",6,0.16666666666666666,ER,1
1737,157,10,"[23, 59, 6]",6,0.16666666666666666,ER,1
1738,158,0,"[51, 32, 48]",7,0.5555555555555556,ER,1
1739,158,1,"[40, 32, 56]",7,0.3333333333333333,ER,1
1740,158,2,"[13, 58, 48]",7,0.06666666666666667,ER,1
1741,158,3,"[25, 13, 7]",7,0.16666666666666666,ER,1
1742,158,4,"[47, 41, 30]",7,0.1111111111111111,ER,1
1743,158,5,"[48, 24, 7]",6,0.3333333333333333,ER,1
1744,158,6,"[53, 22, 22]",6,0.5,ER,1
1745,158,7,"[28, 38, 51]",6,0.6666666666666666,ER,1
1746,158,8,"[48, 6, 55]",6,0.16666666666666666,ER,1
1747,158,9,"[59, 45, 44]",6,0.5555555555555556,ER,1
1748,158,10,"[23, 59, 6]",6,0.16666666666666666,ER,1
1749,159,0,"[51, 32, 48]",7,0.6,ER,1
1750,159,1,"[40, 32, 56]",7,0.16666666666666666,ER,1
1751,159,2,"[13, 58, 48]",7,0.3333333333333333,ER,1
1752,159,3,"[25, 13, 7]",7,0.3333333333333333,ER,1
1753,159,4,"[47, 41, 30]",7,0.2,ER,1
1754,159,5,"[48, 24, 7]",6,0.1111111111111111,ER,1
1755,159,6,"[53, 22, 22]",6,0.3333333333333333,ER,1
1756,159,7,"[28, 38, 51]",6,0.2,ER,1
1757,159,8,"[48, 6, 55]",6,0.0,ER,1
1758,159,9,"[59, 45, 44]",6,0.0,ER,1
1759,159,10,"[23, 59, 6]",6,0.3333333333333333,ER,1
1760,160,0,"[51, 32, 48]",7,0.3333333333333333,ER,1
1761,160,1,"[40, 32, 56]",7,0.5,ER,1
1762,160,2,"[13, 58, 48]",7,0.16666666666666666,ER,1
1763,160,3,"[25, 13, 7]",7,1.0,ER,1
1764,160,4,"[47, 41, 30]",7,0.3333333333333333,ER,1
1765,160,5,"[48, 24, 7]",6,0.5,ER,1
1766,160,6,"[53, 22, 22]",6,0.06666666666666667,ER,1
1767,160,7,"[28, 38, 51]",6,0.0,ER,1
1768,160,8,"[48, 6, 55]",6,0.16666666666666666,ER,1
1769,160,9,"[59, 45, 44]",6,0.16666666666666666,ER,1
1770,160,10,"[23, 59, 6]",6,0.3333333333333333,ER,1
1771,161,0,"[51, 32, 48]",7,0.3333333333333333,ER,1
1772,161,1,"[40, 32, 56]",7,0.1111111111111111,ER,1
1773,161,2,"[13, 58, 48]",7,0.3333333333333333,ER,1
1774,161,3,"[25, 13, 7]",7,0.5,ER,1
1775,161,4,"[47, 41, 30]",7,0.5555555555555556,ER,1
1776,161,5,"[48, 24, 7]",6,0.0,ER,1
1777,161,6,"[53, 22, 22]",6,0.0,ER,1
1778,161,7,"[28, 38, 51]",6,0.5555555555555556,ER,1
1779,161,8,"[48, 6, 55]",6,0.1111111111111111,ER,1
1780,161,9,"[59, 45, 44]",6,0.1111111111111111,ER,1
1781,161,10,"[23, 59, 6]",6,0.5,ER,1
1782,162,0,"[51, 32, 48]",7,0.5,ER,1
1783,162,1,"[40, 32, 56]",7,0.0,ER,1
1784,162,2,"[13, 58, 48]",7,0.3333333333333333,ER,1
1785,162,3,"[25, 13, 7]",7,0.0,ER,1
1786,162,4,"[47, 41, 30]",7,0.5,ER,1
1787,162,5,"[48, 24, 7]",6,0.16666666666666666,ER,1
1788,162,6,"[53, 22, 22]",6,0.1111111111111111,ER,1
1789,162,7,"[28, 38, 51]",6,0.3333333333333333,ER,1
1790,162,8,"[48, 6, 55]",6,0.3333333333333333,ER,1
1791,162,9,"[59, 45, 44]",6,0.3333333333333333,ER,1
1792,162,10,"[23, 59, 6]",6,0.5,ER,1
1793,163,0,"[51, 32, 48]",7,0.6666666666666666,ER,1
1794,163,1,"[40, 32, 56]",7,0.1111111111111111,ER,1
1795,163,2,"[13, 58, 48]",7,0.06666666666666667,ER,1
1796,163,3,"[25, 13, 7]",7,0.0,ER,1
1797,163,4,"[47, 41, 30]",7,0.0,ER,1
1798,163,5,"[48, 24, 7]",6,0.16666666666666666,ER,1
1799,163,6,"[53, 22, 22]",6,0.6666666666666666,ER,1
1800,163,7,"[28, 38, 51]",6,0.16666666666666666,ER,1
1801,163,8,"[48, 6, 55]",6,0.16666666666666666,ER,1
1802,163,9,"[59, 45, 44]",6,0.16666666666666666,ER,1
1803,163,10,"[23, 59, 6]",6,0.6666666666666666,ER,1
1804,164,0,"[51, 32, 48]",7,0.3333333333333333,ER,1
1805,164,1,"[40, 32, 56]",7,0.3333333333333333,ER,1
1806,164,2,"[13, 58, 48]",7,0.5555555555555556,ER,1
1807,164,3,"[25, 13, 7]",7,0.5555555555555556,ER,1
1808,164,4,"[47, 41, 30]",7,0.16666666666666666,ER,1
1809,164,5,"[48, 24, 7]",6,0.3333333333333333,ER,1
1810,164,6,"[53, 22, 22]",6,0.16666666666666666,ER,1
1811,164,7,"[28, 38, 51]",6,0.5555555555555556,ER,1
1812,164,8,"[48, 6, 55]",6,0.3333333333333333,ER,1
1813,164,9,"[59, 45, 44]",6,0.06666666666666667,ER,1
1814,164,10,"[23, 59, 6]",6,0.3333333333333333,ER,1
1815,165,0,"[51, 32, 48]",7,0.6666666666666666,ER,1
1816,165,1,"[40, 32, 56]",7,0.5555555555555556,ER,1
1817,165,2,"[13, 58, 48]",7,0.16666666666666666,ER,1
1818,165,3,"[25, 13, 7]",7,0.5555555555555556,ER,1
1819,165,4,"[47, 41, 30]",7,0.3333333333333333,ER,1
1820,165,5,"[48, 24, 7]",6,0.0,ER,1
1821,165,6,"[53, 22, 22]",6,0.7777777777777778,ER,1
1822,165,7,"[28, 38, 51]",6,0.4666666666666667,ER,1
1823,165,8,"[48, 6, 55]",6,0.0,ER,1
1824,165,9,"[59, 45, 44]",6,0.3333333333333333,ER,1
1825,165,10,"[23, 59, 6]",6,0.3333333333333333,ER,1
1826,166,0,"[51, 32, 48]",7,0.5555555555555556,ER,1
1827,166,1,"[40, 32, 56]",7,0.1111111111111111,ER,1
1828,166,2,"[13, 58, 48]",7,0.3333333333333333,ER,1
1829,166,3,"[25, 13, 7]",7,0.6666666666666666,ER,1
1830,166,4,"[47, 41, 30]",7,0.5,ER,1
1831,166,5,"[48, 24, 7]",6,1.0,ER,1
1832,166,6,"[53, 22, 22]",6,0.5,ER,1
1833,166,7,"[28, 38, 51]",6,0.3333333333333333,ER,1
1834,166,8,"[48, 6, 55]",6,0.06666666666666667,ER,1
1835,166,9,"[59, 45, 44]",6,0.5555555555555556,ER,1
1836,166,10,"[23, 59, 6]",6,0.3333333333333333,ER,1
1837,167,0,"[51, 32, 48]",7,0.5,ER,1
1838,167,1,"[40, 32, 56]",7,0.0,ER,1
1839,167,2,"[13, 58, 48]",7,0.1111111111111111,ER,1
1840,167,3,"[25, 13, 7]",7,0.0,ER,1
1841,167,4,"[47, 41, 30]",7,0.3333333333333333,ER,1
1842,167,5,"[48, 24, 7]",6,0.16666666666666666,ER,1
1843,167,6,"[53, 22, 22]",6,0.1111111111111111,ER,1
1844,167,7,"[28, 38, 51]",6,0.3333333333333333,ER,1
1845,167,8,"[48, 6, 55]",6,0.1111111111111111,ER,1
1846,167,9,"[59, 45, 44]",6,0.5555555555555556,ER,1
1847,167,10,"[23, 59, 6]",6,0.06666666666666667,ER,1
1848,168,0,"[51, 32, 48]",7,0.7333333333333333,ER,1
1849,168,1,"[40, 32, 56]",7,0.1111111111111111,ER,1
1850,168,2,"[13, 58, 48]",7,0.0,ER,1
1851,168,3,"[25, 13, 7]",7,0.06666666666666667,ER,1
1852,168,4,"[47, 41, 30]",7,0.5,ER,1
1853,168,5,"[48, 24, 7]",6,0.16666666666666666,ER,1
1854,168,6,"[53, 22, 22]",6,0.16666666666666666,ER,1
1855,168,7,"[28, 38, 51]",6,0.5555555555555556,ER,1
1856,168,8,"[48, 6, 55]",6,0.6666666666666666,ER,1
1857,168,9,"[59, 45, 44]",6,0.16666666666666666,ER,1
1858,168,10,"[23, 59, 6]",6,0.7777777777777778,ER,1
1859,169,0,"[51, 32, 48]",7,0.5555555555555556,ER,1
1860,169,1,"[40, 32, 56]",7,0.16666666666666666,ER,1
1861,169,2,"[13, 58, 48]",7,0.3333333333333333,ER,1
1862,169,3,"[25, 13, 7]",7,0.16666666666666666,ER,1
1863,169,4,"[47, 41, 30]",7,0.6666666666666666,ER,1
1864,169,5,"[48, 24, 7]",6,0.3333333333333333,ER,1
1865,169,6,"[53, 22, 22]",6,0.5,ER,1
1866,169,7,"[28, 38, 51]",6,0.3333333333333333,ER,1
1867,169,8,"[48, 6, 55]",6,0.3333333333333333,ER,1
1868,169,9,"[59, 45, 44]",6,0.06666666666666667,ER,1
1869,169,10,"[23, 59, 6]",6,0.5,ER,1
1870,170,0,"[51, 32, 48]",7,0.6666666666666666,ER,1
1871,170,1,"[40, 32, 56]",7,0.3333333333333333,ER,1
1872,170,2,"[13, 58, 48]",7,0.3333333333333333,ER,1
1873,170,3,"[25, 13, 7]",7,0.1111111111111111,ER,1
1874,170,4,"[47, 41, 30]",7,0.3333333333333333,ER,1
1875,170,5,"[48, 24, 7]",6,0.16666666666666666,ER,1
1876,170,6,"[53, 22, 22]",6,0.5,ER,1
1877,170,7,"[28, 38, 51]",6,0.3333333333333333,ER,1
1878,170,8,"[48, 6, 55]",6,0.3333333333333333,ER,1
1879,170,9,"[59, 45, 44]",6,0.7777777777777778,ER,1
1880,170,10,"[23, 59, 6]",6,0.5555555555555556,ER,1
1881,171,0,"[51, 32, 48]",7,0.5,ER,1
1882,171,1,"[40, 32, 56]",7,0.2,ER,1
1883,171,2,"[13, 58, 48]",7,0.7333333333333333,ER,1
1884,171,3,"[25, 13, 7]",7,0.06666666666666667,ER,1
1885,171,4,"[47, 41, 30]",7,0.5,ER,1
1886,171,5,"[48, 24, 7]",6,0.3333333333333333,ER,1
1887,171,6,"[53, 22, 22]",6,0.7777777777777778,ER,1
1888,171,7,"[28, 38, 51]",6,0.6666666666666666,ER,1
1889,171,8,"[48, 6, 55]",6,0.06666666666666667,ER,1
1890,171,9,"[59, 45, 44]",6,0.3333333333333333,ER,1
1891,171,10,"[23, 59, 6]",6,0.16666666666666666,ER,1
1892,172,0,"[51, 32, 48]",7,0.5,ER,1
1893,172,1,"[40, 32, 56]",7,0.0,ER,1
1894,172,2,"[13, 58, 48]",7,0.16666666666666666,ER,1
1895,172,3,"[25, 13, 7]",7,0.3333333333333333,ER,1
1896,172,4,"[47, 41, 30]",7,0.5,ER,1
1897,172,5,"[48, 24, 7]",6,0.3333333333333333,ER,1
1898,172,6,"[53, 22, 22]",6,0.5555555555555556,ER,1
1899,172,7,"[28, 38, 51]",6,0.5555555555555556,ER,1
1900,172,8,"[48, 6, 55]",6,0.16666666666666666,ER,1
1901,172,9,"[59, 45, 44]",6,0.7333333333333333,ER,1
1902,172,10,"[23, 59, 6]",6,0.3333333333333333,ER,1
1903,173,0,"[51, 32, 48]",7,0.7333333333333333,ER,1
1904,173,1,"[40, 32, 56]",7,0.1111111111111111,ER,1
1905,173,2,"[13, 58, 48]",7,0.3333333333333333,ER,1
1906,173,3,"[25, 13, 7]",7,0.16666666666666666,ER,1
1907,173,4,"[47, 41, 30]",7,0.5,ER,1
1908,173,5,"[48, 24, 7]",6,1.0,ER,1
1909,173,6,"[53, 22, 22]",6,0.3333333333333333,ER,1
1910,173,7,"[28, 38, 51]",6,0.6666666666666666,ER,1
1911,173,8,"[48, 6, 55]",6,0.06666666666666667,ER,1
1912,173,9,"[59, 45, 44]",6,0.5555555555555556,ER,1
1913,173,10,"[23, 59, 6]",6,0.3333333333333333,ER,1
1914,174,0,"[51, 32, 48]",7,0.5,ER,1
1915,174,1,"[40, 32, 56]",7,0.5555555555555556,ER,1
1916,174,2,"[13, 58, 48]",7,0.5555555555555556,ER,1
1917,174,3,"[25, 13, 7]",7,0.3333333333333333,ER,1
1918,174,4,"[47, 41, 30]",7,0.5,ER,1
1919,174,5,"[48, 24, 7]",6,0.3333333333333333,ER,1
1920,174,6,"[53, 22, 22]",6,0.1111111111111111,ER,1
1921,174,7,"[28, 38, 51]",6,0.7777777777777778,ER,1
1922,174,8,"[48, 6, 55]",6,0.06666666666666667,ER,1
1923,174,9,"[59, 45, 44]",6,0.5555555555555556,ER,1
1924,174,10,"[23, 59, 6]",6,0.16666666666666666,ER,1
1925,175,0,"[51, 32, 48]",7,0.6666666666666666,ER,1
1926,175,1,"[40, 32, 56]",7,0.3333333333333333,ER,1
1927,175,2,"[13, 58, 48]",7,0.7777777777777778,ER,1
1928,175,3,"[25, 13, 7]",7,0.3333333333333333,ER,1
1929,175,4,"[47, 41, 30]",7,0.4666666666666667,ER,1
1930,175,5,"[48, 24, 7]",6,0.3333333333333333,ER,1
1931,175,6,"[53, 22, 22]",6,0.1111111111111111,ER,1
1932,175,7,"[28, 38, 51]",6,0.6666666666666666,ER,1
1933,175,8,"[48, 6, 55]",6,0.1111111111111111,ER,1
1934,175,9,"[59, 45, 44]",6,0.5555555555555556,ER,1
1935,175,10,"[23, 59, 6]",6,0.0,ER,1
1936,176,0,"[51, 32, 48]",7,0.6666666666666666,ER,1
1937,176,1,"[40, 32, 56]",7,0.3333333333333333,ER,1
1938,176,2,"[13, 58, 48]",7,0.5555555555555556,ER,1
1939,176,3,"[25, 13, 7]",7,0.2,ER,1
1940,176,4,"[47, 41, 30]",7,0.3333333333333333,ER,1
1941,176,5,"[48, 24, 7]",6,0.06666666666666667,ER,1
1942,176,6,"[53, 22, 22]",6,0.6,ER,1
1943,176,7,"[28, 38, 51]",6,0.3333333333333333,ER,1
1944,176,8,"[48, 6, 55]",6,0.16666666666666666,ER,1
1945,176,9,"[59, 45, 44]",6,0.16666666666666666,ER,1
1946,176,10,"[23, 59, 6]",6,0.1111111111111111,ER,1
1947,177,0,"[51, 32, 48]",7,0.7777777777777778,ER,1
1948,177,1,"[40, 32, 56]",7,0.3333333333333333,ER,1
1949,177,2,"[13, 58, 48]",7,0.0,ER,1
1950,177,3,"[25, 13, 7]",7,0.16666666666666666,ER,1
1951,177,4,"[47, 41, 30]",7,0.1111111111111111,ER,1
1952,177,5,"[48, 24, 7]",6,0.5555555555555556,ER,1
1953,177,6,"[53, 22, 22]",6,0.7777777777777778,ER,1
1954,177,7,"[28, 38, 51]",6,0.16666666666666666,ER,1
1955,177,8,"[48, 6, 55]",6,0.6,ER,1
1956,177,9,"[59, 45, 44]",6,0.5555555555555556,ER,1
1957,177,10,"[23, 59, 6]",6,0.16666666666666666,ER,1
1958,178,0,"[51, 32, 48]",7,0.16666666666666666,ER,1
1959,178,1,"[40, 32, 56]",7,0.3333333333333333,ER,1
1960,178,2,"[13, 58, 48]",7,0.4666666666666667,ER,1
1961,178,3,"[25, 13, 7]",7,0.0,ER,1
1962,178,4,"[47, 41, 30]",7,0.5555555555555556,ER,1
1963,178,5,"[48, 24, 7]",6,0.0,ER,1
1964,178,6,"[53, 22, 22]",6,0.16666666666666666,ER,1
1965,178,7,"[28, 38, 51]",6,0.5555555555555556,ER,1
1966,178,8,"[48, 6, 55]",6,0.06666666666666667,ER,1
1967,178,9,"[59, 45, 44]",6,0.6666666666666666,ER,1
1968,178,10,"[23, 59, 6]",6,0.06666666666666667,ER,1
1969,179,0,"[51, 32, 48]",7,1.0,ER,1
1970,179,1,"[40, 32, 56]",7,0.06666666666666667,ER,1
1971,179,2,"[13, 58, 48]",7,0.1111111111111111,ER,1
1972,179,3,"[25, 13, 7]",7,0.6666666666666666,ER,1
1973,179,4,"[47, 41, 30]",7,0.3333333333333333,ER,1
1974,179,5,"[48, 24, 7]",6,0.5,ER,1
1975,179,6,"[53, 22, 22]",6,0.0,ER,1
1976,179,7,"[28, 38, 51]",6,0.3333333333333333,ER,1
1977,179,8,"[48, 6, 55]",6,0.1111111111111111,ER,1
1978,179,9,"[59, 45, 44]",6,0.6666666666666666,ER,1
1979,179,10,"[23, 59, 6]",6,0.2,ER,1
1980,180,0,"[51, 32, 48]",7,0.5,ER,1
1981,180,1,"[40, 32, 56]",7,0.1111111111111111,ER,1
1982,180,2,"[13, 58, 48]",7,0.3333333333333333,ER,1
1983,180,3,"[25, 13, 7]",7,0.16666666666666666,ER,1
1984,180,4,"[47, 41, 30]",7,0.16666666666666666,ER,1
1985,180,5,"[48, 24, 7]",6,0.5555555555555556,ER,1
1986,180,6,"[53, 22, 22]",6,0.3333333333333333,ER,1
1987,180,7,"[28, 38, 51]",6,0.06666666666666667,ER,1
1988,180,8,"[48, 6, 55]",6,0.16666666666666666,ER,1
1989,180,9,"[59, 45, 44]",6,0.5555555555555556,ER,1
1990,180,10,"[23, 59, 6]",6,0.3333333333333333,ER,1
1991,181,0,"[51, 32, 48]",7,0.5555555555555556,ER,1
1992,181,1,"[40, 32, 56]",7,0.06666666666666667,ER,1
1993,181,2,"[13, 58, 48]",7,0.5,ER,1
1994,181,3,"[25, 13, 7]",7,0.2,ER,1
1995,181,4,"[47, 41, 30]",7,0.3333333333333333,ER,1
1996,181,5,"[48, 24, 7]",6,0.7333333333333333,ER,1
1997,181,6,"[53, 22, 22]",6,0.5,ER,1
1998,181,7,"[28, 38, 51]",6,0.1111111111111111,ER,1
1999,181,8,"[48, 6, 55]",6,0.1111111111111111,ER,1
2000,181,9,"[59, 45, 44]",6,0.3333333333333333,ER,1
2001,181,10,"[23, 59, 6]",6,0.0,ER,1
2002,182,0,"[51, 32, 48]",7,0.1111111111111111,ER,1
2003,182,1,"[40, 32, 56]",7,0.1111111111111111,ER,1
2004,182,2,"[13, 58, 48]",7,0.1111111111111111,ER,1
2005,182,3,"[25, 13, 7]",7,0.3333333333333333,ER,1
2006,182,4,"[47, 41, 30]",7,0.16666666666666666,ER,1
2007,182,5,"[48, 24, 7]",6,0.5,ER,1
2008,182,6,"[53, 22, 22]",6,0.1111111111111111,ER,1
2009,182,7,"[28, 38, 51]",6,0.1111111111111111,ER,1
2010,182,8,"[48, 6, 55]",6,0.1111111111111111,ER,1
2011,182,9,"[59, 45, 44]",6,0.6666666666666666,ER,1
2012,182,10,"[23, 59, 6]",6,0.0,ER,1
2013,183,0,"[51, 32, 48]",7,0.5,ER,1
2014,183,1,"[40, 32, 56]",7,0.1111111111111111,ER,1
2015,183,2,"[13, 58, 48]",7,0.1111111111111111,ER,1
2016,183,3,"[25, 13, 7]",7,0.16666666666666666,ER,1
2017,183,4,"[47, 41, 30]",7,0.1111111111111111,ER,1
2018,183,5,"[48, 24, 7]",6,0.5,ER,1
2019,183,6,"[53, 22, 22]",6,0.16666666666666666,ER,1
2020,183,7,"[28, 38, 51]",6,0.0,ER,1
2021,183,8,"[48, 6, 55]",6,0.3333333333333333,ER,1
2022,183,9,"[59, 45, 44]",6,0.7777777777777778,ER,1
2023,183,10,"[23, 59, 6]",6,0.3333333333333333,ER,1
2024,184,0,"[51, 32, 48]",7,0.5,ER,1
2025,184,1,"[40, 32, 56]",7,0.3333333333333333,ER,1
2026,184,2,"[13, 58, 48]",7,0.16666666666666666,ER,1
2027,184,3,"[25, 13, 7]",7,0.06666666666666667,ER,1
2028,184,4,"[47, 41, 30]",7,0.3333333333333333,ER,1
2029,184,5,"[48, 24, 7]",6,0.0,ER,1
2030,184,6,"[53, 22, 22]",6,0.6,ER,1
2031,184,7,"[28, 38, 51]",6,0.5555555555555556,ER,1
2032,184,8,"[48, 6, 55]",6,0.06666666666666667,ER,1
2033,184,9,"[59, 45, 44]",6,0.5,ER,1
2034,184,10,"[23, 59, 6]",6,0.1111111111111111,ER,1
2035,185,0,"[51, 32, 48]",7,0.5,ER,1
2036,185,1,"[40, 32, 56]",7,0.1111111111111111,ER,1
2037,185,2,"[13, 58, 48]",7,0.1111111111111111,ER,1
2038,185,3,"[25, 13, 7]",7,0.3333333333333333,ER,1
2039,185,4,"[47, 41, 30]",7,0.3333333333333333,ER,1
2040,185,5,"[48, 24, 7]",6,0.6666666666666666,ER,1
2041,185,6,"[53, 22, 22]",6,0.5,ER,1
2042,185,7,"[28, 38, 51]",6,1.0,ER,1
2043,185,8,"[48, 6, 55]",6,0.2,ER,1
2044,185,9,"[59, 45, 44]",6,0.7333333333333333,ER,1
2045,185,10,"[23, 59, 6]",6,0.6666666666666666,ER,1
2046,186,0,"[51, 32, 48]",7,0.3333333333333333,ER,1
2047,186,1,"[40, 32, 56]",7,0.16666666666666666,ER,1
2048,186,2,"[13, 58, 48]",7,0.16666666666666666,ER,1
2049,186,3,"[25, 13, 7]",7,0.1111111111111111,ER,1
2050,186,4,"[47, 41, 30]",7,0.5555555555555556,ER,1
2051,186,5,"[48, 24, 7]",6,0.6666666666666666,ER,1
2052,186,6,"[53, 22, 22]",6,0.0,ER,1
2053,186,7,"[28, 38, 51]",6,0.5,ER,1
2054,186,8,"[48, 6, 55]",6,0.06666666666666667,ER,1
2055,186,9,"[59, 45, 44]",6,0.3333333333333333,ER,1
2056,186,10,"[23, 59, 6]",6,0.06666666666666667,ER,1
2057,187,0,"[51, 32, 48]",7,0.5,ER,1
2058,187,1,"[40, 32, 56]",7,0.0,ER,1
2059,187,2,"[13, 58, 48]",7,0.3333333333333333,ER,1
2060,187,3,"[25, 13, 7]",7,0.3333333333333333,ER,1
2061,187,4,"[47, 41, 30]",7,0.16666666666666666,ER,1
2062,187,5,"[48, 24, 7]",6,0.3333333333333333,ER,1
2063,187,6,"[53, 22, 22]",6,0.5555555555555556,ER,1
2064,187,7,"[28, 38, 51]",6,0.3333333333333333,ER,1
2065,187,8,"[48, 6, 55]",6,0.1111111111111111,ER,1
2066,187,9,"[59, 45, 44]",6,0.8333333333333334,ER,1
2067,187,10,"[23, 59, 6]",6,0.3333333333333333,ER,1
2068,188,0,"[51, 32, 48]",7,0.7333333333333333,ER,1
2069,188,1,"[40, 32, 56]",7,0.2,ER,1
2070,188,2,"[13, 58, 48]",7,0.0,ER,1
2071,188,3,"[25, 13, 7]",7,0.3333333333333333,ER,1
2072,188,4,"[47, 41, 30]",7,0.5555555555555556,ER,1
2073,188,5,"[48, 24, 7]",6,0.06666666666666667,ER,1
2074,188,6,"[53, 22, 22]",6,1.0,ER,1
2075,188,7,"[28, 38, 51]",6,0.06666666666666667,ER,1
2076,188,8,"[48, 6, 55]",6,0.0,ER,1
2077,188,9,"[59, 45, 44]",6,1.0,ER,1
2078,188,10,"[23, 59, 6]",6,0.0,ER,1
2079,189,0,"[51, 32, 48]",7,0.3333333333333333,ER,1
2080,189,1,"[40, 32, 56]",7,0.3333333333333333,ER,1
2081,189,2,"[13, 58, 48]",7,0.5,ER,1
2082,189,3,"[25, 13, 7]",7,0.2,ER,1
2083,189,4,"[47, 41, 30]",7,0.1111111111111111,ER,1
2084,189,5,"[48, 24, 7]",6,0.1111111111111111,ER,1
2085,189,6,"[53, 22, 22]",6,0.5555555555555556,ER,1
2086,189,7,"[28, 38, 51]",6,0.5,ER,1
2087,189,8,"[48, 6, 55]",6,0.16666666666666666,ER,1
2088,189,9,"[59, 45, 44]",6,0.8333333333333334,ER,1
2089,189,10,"[23, 59, 6]",6,0.1111111111111111,ER,1
2090,190,0,"[51, 32, 48]",7,0.4666666666666667,ER,1
2091,190,1,"[40, 32, 56]",7,0.16666666666666666,ER,1
2092,190,2,"[13, 58, 48]",7,0.1111111111111111,ER,1
2093,190,3,"[25, 13, 7]",7,0.16666666666666666,ER,1
2094,190,4,"[47, 41, 30]",7,0.3333333333333333,ER,1
2095,190,5,"[48, 24, 7]",6,0.16666666666666666,ER,1
2096,190,6,"[53, 22, 22]",6,0.5555555555555556,ER,1
2097,190,7,"[28, 38, 51]",6,0.16666666666666666,ER,1
2098,190,8,"[48, 6, 55]",6,0.6666666666666666,ER,1
2099,190,9,"[59, 45, 44]",6,0.3333333333333333,ER,1
2100,190,10,"[23, 59, 6]",6,0.1111111111111111,ER,1
2101,191,0,"[51, 32, 48]",7,0.7777777777777778,ER,1
2102,191,1,"[40, 32, 56]",7,0.3333333333333333,ER,1
2103,191,2,"[13, 58, 48]",7,0.2,ER,1
2104,191,3,"[25, 13, 7]",7,0.1111111111111111,ER,1
2105,191,4,"[47, 41, 30]",7,0.3333333333333333,ER,1
2106,191,5,"[48, 24, 7]",6,0.3333333333333333,ER,1
2107,191,6,"[53, 22, 22]",6,0.5,ER,1
2108,191,7,"[28, 38, 51]",6,0.1111111111111111,ER,1
2109,191,8,"[48, 6, 55]",6,0.5555555555555556,ER,1
2110,191,9,"[59, 45, 44]",6,0.8333333333333334,ER,1
2111,191,10,"[23, 59, 6]",6,0.3333333333333333,ER,1
2112,192,0,"[51, 32, 48]",7,0.6666666666666666,ER,1
2113,192,1,"[40, 32, 56]",7,0.16666666666666666,ER,1
2114,192,2,"[13, 58, 48]",7,0.3333333333333333,ER,1
2115,192,3,"[25, 13, 7]",7,0.2,ER,1
2116,192,4,"[47, 41, 30]",7,0.1111111111111111,ER,1
2117,192,5,"[48, 24, 7]",6,0.5,ER,1
2118,192,6,"[53, 22, 22]",6,0.6,ER,1
2119,192,7,"[28, 38, 51]",6,0.5,ER,1
2120,192,8,"[48, 6, 55]",6,0.5555555555555556,ER,1
2121,192,9,"[59, 45, 44]",6,0.3333333333333333,ER,1
2122,192,10,"[23, 59, 6]",6,0.3333333333333333,ER,1
2123,193,0,"[51, 32, 48]",7,0.3333333333333333,ER,1
2124,193,1,"[40, 32, 56]",7,0.3333333333333333,ER,1
2125,193,2,"[13, 58, 48]",7,0.7777777777777778,ER,1
2126,193,3,"[25, 13, 7]",7,0.5,ER,1
2127,193,4,"[47, 41, 30]",7,0.5,ER,1
2128,193,5,"[48, 24, 7]",6,1.0,ER,1
2129,193,6,"[53, 22, 22]",6,0.7777777777777778,ER,1
2130,193,7,"[28, 38, 51]",6,0.3333333333333333,ER,1
2131,193,8,"[48, 6, 55]",6,0.3333333333333333,ER,1
2132,193,9,"[59, 45, 44]",6,0.3333333333333333,ER,1
2133,193,10,"[23, 59, 6]",6,0.3333333333333333,ER,1
2134,194,0,"[51, 32, 48]",7,0.4666666666666667,ER,1
2135,194,1,"[40, 32, 56]",7,0.5,ER,1
2136,194,2,"[13, 58, 48]",7,0.2,ER,1
2137,194,3,"[25, 13, 7]",7,0.7777777777777778,ER,1
2138,194,4,"[47, 41, 30]",7,0.5,ER,1
2139,194,5,"[48, 24, 7]",6,0.3333333333333333,ER,1
2140,194,6,"[53, 22, 22]",6,0.7777777777777778,ER,1
2141,194,7,"[28, 38, 51]",6,0.0,ER,1
2142,194,8,"[48, 6, 55]",6,0.3333333333333333,ER,1
2143,194,9,"[59, 45, 44]",6,0.1111111111111111,ER,1
2144,194,10,"[23, 59, 6]",6,0.1111111111111111,ER,1
2145,195,0,"[51, 32, 48]",7,0.2222222222222222,ER,1
2146,195,1,"[40, 32, 56]",7,0.3333333333333333,ER,1
2147,195,2,"[13, 58, 48]",7,0.5555555555555556,ER,1
2148,195,3,"[25, 13, 7]",7,0.7777777777777778,ER,1
2149,195,4,"[47, 41, 30]",7,0.1111111111111111,ER,1
