,time,iter,type,v_x,v_y,v_z,x,y,z,n_cells
1937,146,1,BA,614.8945549472984,120.30195492489116,-721.9886410151753,[-20.22758621  24.71034483 196.48275862],[-14.86092715  22.49006623 195.22516556],[-11.02027027  21.20945946 195.2027027 ],1344
1938,147,1,BA,559.5759603705892,181.09455714571078,-867.266515219417,[-118.28676471  -91.67647059   36.97058824],[-115.16083916  -88.12587413   35.43356643],[-118.          -85.23776224   34.36363636],1344
1939,148,1,BA,526.0653661897123,106.1286211093872,-694.0064875412241,[  6.11594203  59.06521739 177.57971014],[  7.29496403  58.58992806 173.8705036 ],[  4.66666667  57.69565217 169.8115942 ],1344
1940,149,1,BA,580.4332285123841,-48.48869550083615,-582.7240686412387,[-18.03355705 -42.65771812  59.25503356],[-15.9858156  -41.36170213  62.87943262],[-12.63576159 -37.74172185  64.81456954],1344
1941,150,1,BA,302.01287478292556,-41.58033644612485,-589.4256687941847,[ 172.28472222 -105.90277778   32.90277778],[ 170.03521127 -108.85211268   35.25352113],[ 168.25174825 -108.66433566   38.78321678],1344
1942,151,1,BA,73.79345213721813,139.37450474360782,-541.6141780969914,[-143.4137931    -5.51724138   44.77241379],[-147.96598639   -5.97959184   45.10884354],[-150.58695652   -3.11594203   44.86956522],1344
1943,152,1,BA,143.83094559532768,117.31334465112666,-471.91029909375567,[-45.11940299  20.29104478 258.73880597],[-45.70860927  19.21854305 263.98013245],[-42.24305556  19.96527778 264.60416667],1344
1944,153,1,BA,170.90706284225385,71.00431298845992,-372.2509590469061,[156.3028169   59.30985915 166.6971831 ],[156.3006993   62.65034965 163.1958042 ],[156.91034483  63.4        159.15862069],1344
1945,154,1,BA,204.89872975572362,82.16669696273301,-491.9485164571038,[30.05555556 68.52083333 45.95138889],[29.93706294 70.55944056 44.62937063],[26.26206897 69.48275862 43.74482759],1344
1946,155,1,BA,335.8718300499014,262.0719377346889,-464.03577938918187,[-2.69503546 66.03826526 78.05105931],[-6.60402685 70.20134228 73.93288591],[-10.55172414  72.0137931   72.34482759],1344
1947,156,1,BA,286.8862341260729,114.98136400063612,-405.37884045196057,[-57.71328671  30.83916084 123.93006993],[-58.38848921  29.00719424 121.09352518],[-58.7173913   27.92028986 116.04347826],1344
1948,157,1,BA,296.9778065760638,446.7530265660214,-457.83173839874684,[-33.42753623  99.61594203 113.62318841],[-33.61702128  97.85815603 113.9929078 ],[-38.17931034  96.23448276 117.        ],1344
1949,158,1,BA,134.21903260320536,227.57298585015508,-370.2607466576419,[0. 0. 0.],[0. 0. 0.],[0. 0. 0.],1344
1950,159,1,BA,149.71991743036781,88.21845454306322,-308.39464161722447,[ 93.75362319 -43.2826087   99.33333333],[ 92.58219178 -44.74657534 103.28767123],[ 88.3        -47.12666667 104.8       ],1344
1951,160,1,BA,26.886744081447144,152.21788776404975,-187.33539226373455,[ 38.83098592  -5.38732394 275.54225352],[ 37.46710526  -2.92763158 279.30263158],[ 39.06666667   1.18       278.38666667],1344
1952,161,1,BA,162.75661774089355,148.98051733966196,-65.37013500154598,[ 42.63492063  21.35714286 -43.54761905],[ 42.96850394  21.02362205 -43.24409449],[ 42.99193548  21.00806452 -43.49193548],1344
1953,162,1,BA,75.5843613544341,114.06406480835261,-165.13964002701275,[-41.29370629 -35.47552448 177.46153846],[-43.21232877 -30.76712329 176.91780822],[-40.80272109 -26.06802721 178.81632653],1344
1954,163,1,BA,122.71942148454494,173.92356386562625,65.52816957178031,[-15.21621622  85.41891892 151.40540541],[-16.66423358  85.27007299 150.41605839],[-14.3943662  87.4084507 145.3028169],1344
1955,164,1,BA,19.863989941888278,273.15832953524114,-18.211260347992532,[ 82.54074074 109.85185185  32.91111111],[ 81.37681159 110.7173913   36.42753623],[ 81.90151515 111.64393939  36.28787879],1344
1956,165,1,BA,179.57951724556892,107.2056705533814,17.693151707152335,[75.24161074 32.68456376 28.13422819],[71.90789474 28.33552632 28.26315789],[73.58219178 24.19178082 26.20547945],1344
1957,166,1,BA,-45.015394434125795,240.01029652527527,92.26658459733119,[-71.          -1.3125     103.02777778],[-71.86986301   2.06164384 100.01369863],[-74.07333333  -0.14        96.16      ],1344
1958,167,1,BA,-147.33391793962565,73.05512262095317,-120.27442552725496,[113.22222222  -0.91666667 179.375     ],[114.95945946  -3.26351351 173.4527027 ],[112.93918919  -5.25675676 169.88513514],1344
1959,168,1,BA,9.145279505857676,-37.891638331402646,152.50262496253978,[ 56.01960784  20.06535948 238.05228758],[ 56.37762238  23.65734266 237.02797203],[ 61.24666667  25.94       235.91333333],1344
1960,169,1,BA,146.57633143901617,-12.195676538378923,15.046763002317306,[-14.41911765  58.5         60.52205882],[-18.97931034  56.07586207  60.6       ],[-18.10869565  54.39130435  63.04347826],1344
1961,170,1,BA,61.07949444734133,-95.81315553790623,-93.50328701273139,[-110.88888889   14.42361111  159.68055556],[-108.47445255   12.61313869  161.70072993],[-106.61971831    8.71126761  160.41549296],1344
1962,171,1,BA,328.36885574050143,76.30500435654501,-234.80546326633427,[ 40.66216216  -5.69594595 168.56081081],[ 36.04545455  -3.93506494 169.03896104],[ 31.19178082  -4.78082192 167.06164384],1344
1963,172,1,BA,150.59939697836063,-11.987607276419087,-68.92194175847611,[-4.8707483   8.75510204 66.65306122],[-7.11610684  8.97840665 65.55147059],[-7.12676056  6.68309859 60.61971831],1344
1964,173,1,BA,-141.32838521056803,-54.171384713873096,-106.576902847355,[-26.57142857  94.2556391   88.66917293],[-26.16793893  70.76335878  89.74045802],[-26.19117647  93.55882353  87.77205882],1344
1965,174,1,BA,-139.88447852015491,-172.05437766314583,-177.71139448809188,[ -6.65492958 120.69014085   9.95774648],[ -2.89189189 122.10135135   7.85810811],[ -0.79856115 120.43165468   3.87769784],1344
1966,175,1,BA,-75.110216381241,-120.70875420720431,-118.44896868722864,[-22.47552448  14.04195804 108.57342657],[-21.41891892   8.85135135 109.5       ],[-19.05369128   5.36241611 107.67785235],1344
1967,176,1,BA,-153.55994229055932,-207.08356629166846,-76.70194946717328,[-13.52631579  77.86466165   0.93233083],[-14.62676056  73.27464789   3.70422535],[-11.2027972   71.29370629   1.29370629],1344
1968,177,1,BA,-304.7943823842844,-50.81815879181958,-164.4891565714056,[167.36551724  38.60689655 194.20689655],[166.34482759  42.13103448 191.73793103],[165.64661654  44.12781955 189.69924812],1344
1969,178,1,BA,-136.77801635733357,88.37472989312676,-160.6520848490029,[-56.39568345 118.56115108 122.69784173],[-56.15972222 114.04166667 123.75694444],[-53.54609929 112.24113475 125.09219858],1344
1970,179,1,BA,-257.06451973417825,-46.48170183615989,-150.82675656033513,[  8.95       105.72142857 193.26428571],[  9.02083333 100.5        194.10416667],[  8.46478873 100.92253521 197.6056338 ],1344
1971,180,1,BA,-248.26108750346557,-152.97031018494994,127.5058372240421,[-86.96503497  10.21678322 210.45454545],[-87.45517241   8.75172414 206.44827586],[-85.13793103  12.02068966 205.53793103],1344
1972,181,1,BA,-227.88604598309772,-191.9493630734289,21.645849621642515,[-29.7972973  140.63513514 -46.27027027],[-28.99324324 142.81756757 -41.64189189],[-28.21192053 144.1986755  -37.16556291],1344
1973,182,1,BA,-170.25691237364688,-195.68390453320148,86.15825858408775,[ 66.42281879  33.7114094  137.76510067],[ 67.24822695  33.43262411 133.67375887],[ 66.29861111  35.24305556 130.5625    ],1344
1974,183,1,BA,-215.2479744888374,-218.88135003013286,154.46237992819312,[-83.9        -69.32142857 184.84285714],[-80.58219178 -69.84246575 185.32876712],[-78.81884058 -72.02173913 185.39855072],1344
1975,184,1,BA,-209.80778105728228,-193.95339753949514,269.3531842203281,[205.86577181 -79.51006711 183.10738255],[205.90909091 -76.06993007 185.75524476],[205.49230769 -72.30769231 187.26153846],1344
1976,185,1,BA,-224.5721375522636,-159.23618407113156,189.36988821477817,[-56.66666667 -58.56028369  76.34042553],[-56.6993007  -61.20979021  72.85314685],[-50.94444444 -58.31944444  70.51388889],1344
1977,186,1,BA,-201.19022135815305,-145.67387348492127,112.3315077801185,[ 56.27516779 126.96644295  81.18120805],[ 59.99305556 127.22916667  81.43055556],[ 59.04025807 125.51449275  83.80608675],1344
1978,187,1,BA,-272.5401215123555,-22.639286016186745,192.62080120674938,[-30.80272109 105.63265306 156.76190476],[-29.80689655 109.57241379 154.50344828],[-31.63265306 113.88435374 152.81632653],1344
1979,188,1,BA,-174.90106852075502,-150.82208706547135,150.84587365373747,[-56.18493151 -83.95205479 198.00684932],[-56.76190476 -79.00680272 198.52380952],[-59.31292517 -75.56462585 200.27891156],1344
1980,189,1,BA,-352.37882182711826,-269.5849886210176,385.26233745479817,[-0.22962963 30.37777778 52.64444444],[ 0.69117647 28.81617647 55.35294118],[ 0.80821918 25.39726027 54.33561644],1344
1981,190,1,BA,-264.57065009677655,-316.48777565382915,256.19155355625827,[  4.69178082 -29.65068493  79.43835616],[  4.67808219 -30.17808219  74.81506849],[  3.58741259 -29.36363636  70.83216783],1344
1982,191,1,BA,-297.4560518042949,-276.70547152413553,238.7208678787447,[-43.0942029   76.13768116  26.56521739],[-44.21276596  73.0212766   24.19148936],[-45.05755396  72.99280576  21.76978417],1344
1983,192,1,BA,-188.97554995780646,-118.74187885309453,217.54711239063172,[ 54.87837838  82.65540541 159.31756757],[ 57.          81.56818182 160.91666667],[ 60.94656489  83.45038168 160.27480916],1344
1984,193,1,BA,-219.1321956752986,-167.75679780009446,120.69482637112658,[ 70.27516779 -57.10067114 -20.47651007],[ 67.12408759 -59.82481752 -20.99270073],[ 66.21014493 -64.47818035 -20.87044207],1344
1985,194,1,BA,-193.47785579343585,-272.616353859776,333.0955822038635,[ -7.22147651  14.14765101 265.83892617],[ -9.75862069  10.73103448 267.11034483],[ -9.46258503   8.7414966  270.93197279],1344
1986,195,1,BA,-330.2644058843464,-292.5114326268091,338.33549196318086,[ 20.44594595  67.7972973  137.92567568],[ 19.37162162  65.33108108 141.0472973 ],[ 17.87407407  64.19259259 140.81481481],1344
1987,196,1,BA,-452.1112912718852,-199.37933873750856,163.246605590655,[15.58088235 45.89705882 64.47794118],[12.96551724 46.31034483 61.51724138],[11.20833333 46.10416667 57.51388889],1344
1988,197,1,BA,-437.93477276837365,-336.4419549412653,126.78906397220582,[-20.13422819  95.24161074 132.2147651 ],[-19.86524823  91.74468085 133.84397163],[-20.8540146   91.32116788 133.81751825],1344
1989,198,1,BA,-413.36745090270995,-242.10013761155295,359.398237406066,[ 84.20833333  20.56944444 197.61805556],[ 81.98630137  19.85616438 194.65753425],[ 79.65467626  18.65467626 194.58992806],1344
1990,0,R,OF,37.582748620610346,-45.97124975083972,-70.12615994463175,[-402.4295302   450.          391.16778523],[-406.77333333  452.56666667  394.33333333],[-407.59602649  457.93377483  396.17880795],1741
1991,1,R,OF,191.49142355938824,-154.61648699457476,-315.06411480306735,[-521.34193548  533.23225806  409.80645161],[-519.34246575  531.19863014  407.7739726 ],[-516.71232877  532.10273973  404.02054795],1741
1992,2,R,OF,227.25616024032752,-136.97533323084872,-212.150295516624,[-570.78014184  440.60283688  460.71631206],[-571.17567568  436.03378378  463.32432432],[-568.87162162  438.96621622  467.67567568],1741
1993,3,R,OF,325.5830813851729,-165.20689121194317,-363.05686814546044,[-517.48684211  492.84210526  406.46052632],[-513.09333333  493.35333333  405.04666667],[-508.78289474  490.22368421  404.30263158],1741
1994,4,R,OF,689.141200943699,-308.5487834860366,-357.74714463980024,[-566.42384106  462.25165563  354.50993377],[-569.10666667  465.37333333  356.44666667],[-570.17123288  468.82876712  359.31506849],1741
1995,5,R,OF,528.1537564809788,-251.46668316146832,-395.40178302352984,[-476.73376623  465.92207792  403.05844156],[-479.47333333  469.11333333  403.01333333],[-479.78082192  474.51369863  404.98630137],1741
1996,6,R,OF,675.3559398347995,-343.61599074870384,-591.3441590151222,[-498.07746479  447.99295775  478.21830986],[-501.22368421  448.85526316  474.72368421],[-503.7114094   451.20805369  471.10067114],1741
1997,7,R,OF,932.5302621640974,-423.94005838329053,-675.405063040492,[-589.34482759  524.89655172  452.48965517],[-589.44370861  519.31125828  450.83443709],[-589.15602837  516.07801418  448.80141844],1741
1998,8,R,OF,1050.4882785240084,-265.92018876050304,-804.481628088058,[-559.68027211  418.55782313  431.45578231],[-561.92105263  418.31578947  435.56578947],[-566.35947712  416.79084967  439.02614379],1741
