,time,iter,type,v_x,v_y,v_z,x,y,z,n_cells
4341,162,3,WS,-3598.2289295238406,2553.479630100287,-4079.3571382048613,[ 466.61146497 -130.97452229  663.60509554],[ 464.15942029 -132.97101449  666.5       ],[ 465.63265306 -133.50340136  671.46258503],1367
4342,163,3,WS,-3513.356851159254,2564.054135353441,-4215.115177052786,[ 394.4556962  -149.06329114  673.66455696],[ 394.63265306 -146.06122449  678.27210884],[ 389.7615894  -146.70860927  678.46357616],1367
4343,164,3,WS,-3540.386096400097,2741.8959246394497,-4116.5708543876235,[ 304.81290323 -143.59354839  670.16129032],[ 307.58333333 -148.1025641   671.28846154],[ 309.5704698  -152.56375839  672.61073826],1367
4344,165,3,WS,-3529.500141211385,2708.4164999070344,-4142.8680019556305,[ 381.51315789 -267.74342105  645.28947368],[ 377.50641026 -268.82051282  648.25      ],[ 372.86928105 -268.33333333  648.1372549 ],1367
4345,166,3,WS,-3423.626568181202,2786.1851116782814,-4210.98340548957,[ 418.91549296 -302.28873239  680.14084507],[ 413.8343949  -298.87261146  679.07643312],[ 412.80519481 -294.01948052  681.28571429],1367
4346,167,3,WS,-3398.6338216108365,3016.2473331103056,-4090.583163962464,[ 409.11180124 -258.34782609  756.36024845],[ 407.73856209 -253.24836601  758.49673203],[ 407.47297297 -249.18918919  761.02702703],1367
4347,168,3,WS,-3494.609620618301,2818.4426323274556,-4128.574084399066,[ 316.14105405 -229.80873584  635.98630137],[ 318.08527375 -226.3081877   636.94630872],[ 320.83333333 -223.21470546  639.06583333],1367
4348,169,3,WS,-3381.963398782907,2871.7689899025395,-3996.9347698492065,[308.44370861 -97.78807947 670.05298013],[307.84722222 -93.25       671.55555556],[305.61702128 -89.86524823 674.63829787],1367
4349,170,3,WS,-3223.5140800986674,2868.8280997226416,-4122.813263066829,[ 433.64335664 -154.46853147  538.12587413],[ 420.16339869 -135.80392157  543.22875817],[ 425.54       -135.48        543.55333333],1367
4350,171,3,WS,-3372.7266219882144,2882.975187010219,-3932.003249842524,[ 291.05228758 -108.11111111  673.15686275],[ 294.54       -104.47333333  671.57333333],[ 299.42767296 -103.22641509  668.52830189],1367
4351,172,3,WS,-3382.8179478789507,3001.6752631385352,-3839.952229664438,[368.24       -47.48       738.22666667],[372.79245283 -44.09433962 736.78616352],[378.38064516 -42.91612903 734.63225806],1367
4352,173,3,WS,-3450.8005313107074,2992.043259880564,-3885.186654414335,[462.27272727 -52.25974026 676.29220779],[462.82876712 -56.89041096 673.61643836],[461.80128205 -59.79487179 670.90384615],1367
4353,174,3,WS,-3546.710068388254,2799.1668664231206,-3686.2898201587564,[ 373.27702703 -165.23648649  676.85810811],[ 378.14388489 -163.1294964   677.16546763],[ 375.50344828 -166.60689655  677.69655172],1367
4354,175,3,WS,-3582.608790801848,2846.682960280741,-3677.492797223422,[315.74468085 -94.21985816 645.39007092],[316.45557474 -97.25723079 642.68295267],[324.13986014 -93.97202797 643.27272727],1367
4355,176,3,WS,-3576.1785762451636,3118.4945955991134,-3716.817810505617,[ 388.28571429 -278.33766234  663.1038961 ],[ 392.26797386 -277.14379085  662.05228758],[ 396.29251701 -279.29251701  663.59183673],1367
4356,177,3,WS,-3535.4349537178514,3252.2411646012124,-3623.499767296532,[ 457.89795918 -161.14965986  747.97959184],[ 452.39072848 -162.43708609  747.61589404],[ 451.63043478 -167.41482924  751.98639528],1367
4357,178,3,WS,-3523.3261706180156,3203.8385563669426,-3781.0647233802633,[ 408.96178344 -148.78980892  711.01273885],[ 407.91390728 -153.81456954  711.94701987],[ 405.05333333 -156.03333333  707.76666667],1367
4358,179,3,WS,-3605.269838042413,3195.2300541826767,-3602.558262551159,[ 334.52112676 -232.03521127  651.93661972],[ 334.66666667 -236.27777778  652.28472222],[ 338.69333333 -239.22        653.76666667],1367
4359,180,3,WS,-3629.813627037763,3320.6522266262396,-3714.9972741339807,[ 391.64383562 -278.84246575  638.52054795],[ 392.1503268  -273.48366013  639.2875817 ],[ 395.10828025 -269.07006369  639.40127389],1367
4360,181,3,WS,-3469.1262215370107,3348.498956995021,-3539.963169142591,[391.11688312 -97.1038961  698.72727273],[391.72847682 -92.03311258 700.59602649],[391.9483871  -88.76774194 704.30322581],1367
4361,182,3,WS,-3447.064074039038,3404.8688795532703,-3553.6962595136715,[ 429.44375 -131.5875   592.8875 ],[ 427.90123457 -135.79012346  589.80864198],[ 429.22435897 -139.31410256  587.59615385],1367
4362,183,3,WS,-3280.543347015203,3523.3694362331357,-3607.6310698820835,[ 412.07692308 -184.5034965   608.11888112],[ 408.26282051 -186.79487179  604.35897436],[ 405.49333333 -191.4         603.91333333],1367
4363,184,3,WS,-3388.8882037094577,3341.901549562835,-3705.1203578077016,[ 403.07236842 -111.40789474  608.79605263],[ 409.04545455 -111.45454545  607.11038961],[ 413.69277108 -107.36144578  605.04819277],1367
4364,185,3,WS,-3385.3262642529107,3325.918779176359,-3698.442103890017,[ 301.27631579 -175.84210526  551.07236842],[ 299.79746835 -181.33544304  549.77848101],[ 303.63513514 -184.77702703  551.37162162],1367
4365,186,3,WS,-3305.296364163287,3311.3458898163963,-3727.0478190786703,[ 436.24358974 -112.40384615  509.14102564],[ 432.5620915  -112.49673203  511.38562092],[ 427.37654321 -112.83333333  512.95061728],1367
4366,187,3,WS,-3244.931629012711,3279.1153186157585,-3806.1447604230393,[ 349.21935484 -265.03870968  730.52903226],[ 352.55405405 -262.72297297  728.09459459],[ 350.96732026 -262.05882353  722.65359477],1367
4367,188,3,WS,-3174.580383843914,3265.6046799589644,-3891.7353750643815,[ 461.38993711 -207.10062893  629.22012579],[ 462.91719745 -201.26751592  630.48407643],[ 467.20833333 -199.34722222  632.85416667],1367
4368,189,3,WS,-3216.072080702379,3186.3289494376013,-3998.6870277404496,[ 532.45806452 -187.8516129   516.92903226],[ 531.7625  -192.18125  518.68125],[ 528.37654588 -192.87755102  517.1085824 ],1367
4369,190,3,WS,-3260.0083883424422,3318.594605774228,-3840.2331750445715,[256.23776224  -8.17482517 648.63636364],[256.08163265  -9.6462585  650.88435374],[251.73972603  -6.28082192 651.47260274],1367
4370,191,3,WS,-3180.0422631022043,3357.6395242324825,-3739.174323370304,[ 452.89726027 -154.84246575  629.67808219],[ 449.72327044 -155.11949686  625.79245283],[ 446.70198675 -154.90066225  621.75496689],1367
4371,192,3,WS,-3212.539656863785,3154.37089237438,-3655.487117349899,[ 438.27848101 -108.13924051  689.05063291],[ 437.41772152 -111.24683544  691.89873418],[ 435.08917197 -116.2611465   693.33121019],1367
4372,193,3,WS,-3209.1564408258428,3250.876174282668,-3799.5134812314736,[ 369.7972973  -235.12162162  566.58783784],[ 367.82781457 -235.73509934  571.45695364],[ 369.9084507  -235.34507042  575.90140845],1367
4373,194,3,WS,-3189.5948770701807,3377.332872720504,-3851.5025411432425,[ 487.20261438 -228.73856209  717.90849673],[ 488.05263158 -230.09210526  713.76973684],[ 482.4        -232.29677419  712.39354839],1367
4374,195,3,WS,-3127.6612768509362,3285.562844630201,-3903.0422671363035,[ 434.80821918 -183.5         597.04794521],[ 431.45695364 -185.8013245   602.13907285],[ 430.93918919 -187.75675676  606.89864865],1367
4375,196,3,WS,-3246.3209108427986,3246.681910880963,-3861.4024855299117,[ 366.34437086 -128.98013245  660.20529801],[ 372.01219512 -130.79878049  661.90853659],[ 375.10810811 -128.41891892  658.42567568],1367
4376,197,3,WS,-3249.8822087700387,3227.3622410820517,-3873.5359433087215,[ 304.58552632 -212.77631579  556.46710526],[ 301.35483871 -216.15483871  558.5483871 ],[ 298.99328859 -218.53020134  555.10067114],1367
4377,198,3,WS,-3302.8335861169803,3155.0152071405623,-3922.801930411827,[ 277.85620915 -241.73202614  617.7254902 ],[ 280.47651007 -243.91946309  614.34899329],[ 277.81699346 -245.15686275  609.44444444],1367
4378,0,2,ER,132.3195102104139,13.207632878374305,-111.96392446976557,[-345.96078431 -143.45751634  647.80392157],[-345.71034483 -145.15172414  642.85517241],[-340.55194805 -147.13636364  642.28571429],1301
4379,1,2,ER,196.74985316102183,18.64179178899243,39.75274450464258,[-370.0375   -97.99375  491.98125],[-372.42405063 -100.75316456  496.67721519],[-375.38410596  -99.54304636  500.23178808],1301
4380,2,2,ER,200.3975421117533,-53.87247487075777,72.15565859950766,[-339.96527778  -90.27777778  710.20833333],[-337.5704698   -93.40268456  712.84563758],[-333.43046358  -96.38410596  712.0397351 ],1301
4381,3,2,ER,278.8885271659175,163.35169202642234,60.264038332918574,[-376.24305556   39.97222222  572.57638889],[-374.1038961    43.72727273  574.85064935],[-369.37588652   45.55319149  575.20567376],1301
4382,4,2,ER,48.57942018673053,118.54836305452378,144.98549484478025,[-432.18881119   35.11888112  650.61538462],[-434.41891892   32.11486486  651.25675676],[-438.94039735   32.04635762  649.9602649 ],1301
4383,5,2,ER,237.58889098350986,281.90544785434207,-220.10096876750907,[-381.47368421  -48.51973684  715.02631579],[-378.55263158  -43.38815789  715.72368421],[-374.62666667  -39.82        715.92666667],1301
4384,6,2,ER,233.94542967758505,308.3769781275325,-302.7609585819259,[-431.41721854  -49.75496689  565.70860927],[-427.05194805  -45.7012987   560.98701299],[-422.58  -42.26  561.9 ],1301
4385,7,2,ER,291.1306158801056,378.7237294519439,-317.9133285131313,[-466.8410596   -53.93377483  523.54304636],[-465.30463576  -50.04635762  525.1192053 ],[-462.90506329  -45.90506329  526.94936709],1301
4386,8,2,ER,101.88900112731442,283.7200425423039,-396.3656380285801,[-368.86111111  -27.15277778  468.93055556],[-368.67701863  -21.77018634  468.30434783],[-369.99328859  -17.84563758  470.97986577],1301
4387,9,2,ER,202.470543547005,221.1431777169656,-598.9348176306482,[-175.91791045 -133.44029851  515.60447761],[-175.02027027 -139.62837838  512.64864865],[-177.05263158 -142.19736842  518.07894737],1301
4388,10,2,ER,143.92232979862092,167.7633042309426,-673.8537763028202,[-367.40909091  -17.75324675  594.92207792],[-368.40689655  -14.45517241  592.54482759],[-370.02649007  -12.61589404  587.44370861],1301
4389,11,2,ER,196.6547245465698,37.93758087985907,-842.0318829592122,[-500.96666667   64.18        590.55333333],[-501.78947368   58.67763158  590.77631579],[-502.09868421   54.22368421  592.94736842],1301
4390,12,2,ER,280.7049950281219,100.26576115589648,-816.0513263708417,[-331.81456954  -89.08609272  631.45033113],[-329.54487179  -92.75        629.41666667],[-326.17901235  -96.9382716   630.86419753],1301
4391,13,2,ER,122.15285387692921,277.86303504362115,-862.6247571654187,[-418.12751678  -35.55033557  481.16107383],[-414.0443038   -34.81012658  484.5       ],[-409.01324503  -32.08609272  484.1192053 ],1301
4392,14,2,ER,188.37109427154004,233.852168935946,-869.055001395608,[-475.63580247   12.9691358   555.54320988],[-477.9205298    14.59602649  559.83443709],[-478.7625   18.45    562.95  ],1301
4393,15,2,ER,157.14879656007687,106.24580473635856,-764.2933491678119,[-353.63125  126.0125   623.73125],[-351.99386503  120.91411043  623.3006135 ],[-350.35294118  116.79084967  624.7254902 ],1301
4394,16,2,ER,454.43110569025447,324.9510004912783,-1080.199256784474,[-475.08860759  -88.64556962  489.05696203],[-470.36363636  -88.37012987  493.79220779],[-465.91823899  -88.26415094  496.54716981],1301
4395,17,2,ER,237.3215716292234,140.7249212826784,-691.4150109245078,[-268.3943662   -21.20422535  649.14788732],[-267.12418301  -25.79738562  646.99346405],[-269.05031447  -29.32075472  642.6918239 ],1301
4396,18,2,ER,506.63705152592235,195.85667001982415,-1071.262430460456,[-306.85135135  -12.87162162  597.90540541],[-307.90789474  -12.47368421  602.42105263],[-312.99337748   -9.86092715  605.44370861],1301
4397,19,2,ER,818.1822845935292,76.66304861024967,-1077.5866687488146,[-333.89051095   31.73722628  546.89781022],[-332.73571429   29.55714286  544.02142857],[-335.68794326   25.85106383  543.15602837],1301
4398,20,2,ER,702.295803727977,140.5539926753264,-1251.325922523592,[-267.14473684   20.04605263  543.63157895],[-266.25974026   19.6038961   538.44155844],[-264.55944056   20.97202797  534.6013986 ],1301
4399,21,2,ER,769.138172473416,213.0703942493982,-1407.6889476627834,[-351.7027027    97.12837838  556.38513514],[-351.58709677   91.99354839  554.74193548],[-349.84313725   88.69934641  559.49019608],1301
4400,22,2,ER,788.2063105455879,251.5324013343922,-1486.5751436226406,[-415.3081761    12.50314465  498.71069182],[-419.74025974   11.77922078  498.14285714],[-424.16778523    8.60402685  501.24161074],1301
4401,23,2,ER,966.5658772852692,247.92627333075046,-1506.5255382373268,[-390.80246914  -82.29012346  668.46296296],[-393.69594595  -85.42567568  664.01351351],[-396.82608696  -87.19875776  661.27950311],1301
4402,24,2,ER,1067.075594928831,205.47050374377235,-1444.896015585213,[-512.67142857  -55.98571429  624.40714286],[-513.73026316  -60.95394737  624.65131579],[-510.91447368  -65.39085962  623.23406318],1301
4403,25,2,ER,897.2327455557586,250.46498211376866,-1537.5025811480514,[-375.53061224  -25.39455782  657.44217687],[-376.98734177  -21.17088608  653.71518987],[-375.53424658  -17.06849315  656.26712329],1301
4404,26,2,ER,1108.7503702001713,352.3463760384048,-1707.4885646347323,[-313.12666667  -23.58666667  584.44666667],[-315.76027397  -27.87671233  580.69178082],[-314.73825503  -30.46308725  575.24161074],1301
4405,27,2,ER,1078.792492587279,368.08696465749927,-1779.0301477740782,[-390.15      86.95625  675.225  ],[-390.54966887   86.62913907  669.24503311],[-386.26143791   85.79084967  665.54901961],1301
4406,28,2,ER,1187.6756174991124,413.12768952000135,-1800.0199908961226,[-374.85517241 -118.48965517  480.9862069 ],[-377.61437908 -115.12418301  483.76470588],[-380.0952381  -110.16326531  485.6122449 ],1301
4407,29,2,ER,1189.991432739093,468.0127038616603,-1927.3140931715911,[-443.85093168   88.25465839  570.00621118],[-445.8969697    83.57575758  571.4       ],[-446.06206897   80.36246063  574.12170076],1301
4408,30,2,ER,1415.2629457180794,229.0738719091095,-2288.727071900779,[-454.04294479 -101.16564417  606.27607362],[-453.48979592  -97.42176871  608.82993197],[-453.60283688  -94.31205674  611.73049645],1301
4409,31,2,ER,1662.6343541790843,305.9565276838017,-2519.2516169565833,[-449.74496644  -30.22818792  598.88590604],[-450.35616438  -34.29452055  598.62328767],[-450.75483871  -37.77419355  601.69677419],1301
4410,32,2,ER,1678.387847014798,230.2738026148772,-2769.248875290792,[-361.99354839  -11.17419355  472.70322581],[-365.74482759  -13.69655172  472.02758621],[-369.96644295  -15.84563758  475.54362416],1301
4411,33,2,ER,1824.2007217109765,340.57920347352035,-2783.1074995247527,[-298.9602649   -71.55629139  607.02649007],[-302.78846154  -71.80769231  611.10897436],[-303.2327044   -72.73584906  616.11320755],1301
4412,34,2,ER,1929.2099908230502,125.51869619408077,-3038.7811279537336,[-377.76388889 -133.02777778  579.27777778],[-377.43702173 -129.74375     574.58748623],[-378.67586207 -129.99310345  570.02068966],1301
4413,35,2,ER,1943.6695248581173,156.18858790548907,-3223.925310376132,[-353.125       -35.09722222  522.86805556],[-356.19745223  -38.29936306  520.77707006],[-360.39597315  -42.1409396   522.01342282],1301
4414,36,2,ER,1968.594561074065,142.39078277340667,-3467.8572273325262,[-437.0625  -245.18125  532.64375],[-433.48       -246.4         529.84666667],[-429.69480519 -245.06493506  529.17532468],1301
4415,37,2,ER,2040.1210027368056,304.6693789008078,-3588.2078161525733,[-306.63888889 -123.6875      687.71527778],[-305.52857143 -128.03571429  688.98571429],[-305.54193548 -128.4516129   693.79354839],1301
4416,38,2,ER,2163.2635362631254,197.57936787341225,-3538.298714097419,[-392.21428571  -58.63636364  533.32467532],[-390.30612245  -62.84353741  534.49659864],[-390.1589404   -68.05298013  534.81456954],1301
4417,39,2,ER,2154.1168584467523,143.960863172654,-3469.1545812500194,[-449.5170068   -31.91156463  591.65306122],[-449.63815789  -27.71710526  591.375     ],[-447.73154362  -23.53691275  591.53020134],1301
4418,40,2,ER,2286.236096538471,82.33381871847807,-3670.176241284483,[-405.82580645  -53.08387097  516.69677419],[-403.23648649  -57.31081081  517.14189189],[-402.04137931  -61.44137931  514.2       ],1301
4419,41,2,ER,2313.5354360759893,19.38010380435263,-3897.0128933139013,[-309.57692308   51.38461538  481.63461538],[-306.48051948   53.33116883  484.97402597],[-304.02013423   48.08724832  485.60402685],1301
4420,42,2,ER,2342.928740087656,79.45903580788979,-3940.4349556528846,[-445.86       -152.53333333  715.8       ],[-442.91025641 -152.12820513  711.82051282],[-443.03773585 -154.52830189  706.71069182],1301
4421,43,2,ER,2415.8313338992607,199.05391026849594,-4117.3986469179445,[-336.07333333 -135.65333333  623.05333333],[-332.23648649 -137.35810811  622.73648649],[-328.14649682 -139.50955414  622.49044586],1301
4422,44,2,ER,2521.597880497476,120.97574099182101,-4245.941794406828,[-504.88311688  -20.03246753  656.31818182],[-501.61073826  -18.26174497  659.34899329],[-495.15231788  -17.2781457   655.80794702],1301
4423,45,2,ER,2676.093044613411,154.25060397424812,-4275.89347349996,[-517.28275862  -65.22758621  631.84137931],[-517.96644295  -70.85234899  632.36912752],[-517.7345679   -73.83950617  638.86419753],1301
4424,46,2,ER,2641.5614526592667,150.4896114035754,-4146.981944630156,[-373.17449664  -91.44295302  599.47651007],[-371.96551724  -95.6137931   600.24827586],[-370.51923077  -92.31410256  595.55769231],1301
4425,47,2,ER,2744.7689178080354,153.95557915469988,-4129.058468761716,[-425.5        -209.26282051  673.74358974],[-424.8974359  -211.19871795  669.04487179],[-428.12903226 -212.02580645  665.52258065],1301
4426,48,2,ER,2733.2851796305877,138.53319171820428,-4094.2192495173217,[-383.13636364 -114.01948052  578.17532468],[-377.33939394 -112.57575758  581.5030303 ],[-373.16993464 -112.84313725  584.31372549],1301
4427,49,2,ER,2841.036445018076,150.67476989898438,-4080.7341958292805,[-458.87261146   94.77707006  582.57961783],[-456.00666667   91.08666667  578.5       ],[-453.49019608   89.17647059  574.65359477],1301
4428,50,2,ER,2798.5127564892236,146.22750989353074,-3988.2104795382375,[-447.51632929  -79.71266348  640.86754967],[-450.66666667  -77.63120567  639.17021277],[-451.99319728  -78.56462585  633.65986395],1301
4429,51,2,ER,2828.701872635231,220.37142290327628,-4054.4348814029054,[-337.28571429   87.78231293  606.15646259],[-337.8028169    86.78169014  609.83098592],[-333.79746835   85.67721519  613.35443038],1301
4430,52,2,ER,2981.36776387211,279.24002084401883,-4142.78249742633,[-438.89308176 -125.23899371  605.5408805 ],[-439.89115646 -128.65306122  603.51020408],[-441.15384615 -129.38461538  598.57342657],1301
4431,53,2,ER,2899.223282226437,89.53206601245839,-4225.073436686547,[-496.33103448  -29.85517241  616.73793103],[-498.60365854  -32.87195122  620.32926829],[-502.73825503  -33.51006711  621.40268456],1301
4432,54,2,ER,3056.3796010995,-18.402085268008058,-4128.288705147665,[-421.25333333  -40.42        556.74      ],[-419.41447368  -35.34210526  556.80263158],[-416.4248366   -32.78431373  560.28104575],1301
4433,55,2,ER,3181.8206051830393,-218.83638067477068,-4178.637655816744,[-412.2484472  -109.72670807  559.63975155],[-411.12666667 -108.45333333  554.67333333],[-412.9025974  -110.42207792  550.03896104],1301
4434,56,2,ER,3030.59535472439,-268.1009390665233,-4128.599508460056,[-360.77272727   48.98701299  540.99350649],[-356.95744681   50.57446809  537.24113475],[-354.15753425   54.76027397  537.58219178],1301
4435,57,2,ER,3010.140544844288,-342.2807583847389,-4181.049007626354,[-363.12101911  -19.3566879   525.79617834],[-366.33561644  -17.78082192  522.43150685],[-370.20645161  -18.78709677  519.10322581],1301
4436,58,2,ER,2981.717672176061,-107.11963909585839,-4196.019924965866,[-384.75524476   12.84615385  489.43356643],[-387.86666667   15.10666667  486.22666667],[-392.37333333   19.66        485.64666667],1301
4437,59,2,ER,3030.6486383725087,-76.87679803753345,-4183.95314127563,[-398.15584416  -92.36363636  486.61688312],[-401.30344828  -91.30344828  489.63448276],[-403.59868421  -93.44078947  493.94736842],1301
4438,60,2,ER,2875.2673213397325,-11.602120802270427,-4318.53616115747,[-364.93877551 -132.82993197  589.80272109],[-359.84563758 -133.32885906  589.88590604],[-355.69230769 -135.56410256  592.07051282],1301
4439,61,2,ER,2762.978151340778,-41.20675562755544,-4336.873033167812,[-385.52352941  -28.61764706  580.12941176],[-390.23178808  -27.26490066  577.58278146],[-393.36184211  -23.98026316  574.55263158],1301
4440,62,2,ER,2801.348896790307,58.49852116508393,-4265.1555251083155,[-406.62420382   95.88535032  516.58598726],[-411.17931034   96.57931034  517.84827586],[-410.32894737   89.97368421  518.13157895],1301
4441,63,2,ER,2976.181269699624,247.67353949523294,-4275.870795750723,[-412.23333333   -9.73333333  582.08      ],[-413.56329114   -4.64556962  583.09493671],[-416.04347826   -4.76811594  581.52898551],1301
4442,64,2,ER,2869.3571541550705,150.36276160560857,-4282.902135128395,[-346.37837838   80.95945946  692.52702703],[-344.21875   84.6      689.7125 ],[-342.15131579   89.59210526  690.63815789],1301
4443,65,2,ER,2942.440573075348,41.92304035309347,-4135.994890810758,[-339.09933775  -27.54966887  527.8807947 ],[-339.58490566  -22.85534591  529.8427673 ],[-336.74045802  -23.29007634  529.04580153],1301
4444,66,2,ER,3069.922574096322,273.2057689341422,-4181.804618289375,[-353.42038217  -22.2866242   496.87261146],[-353.74452555  -21.75912409  493.31386861],[-358.15231788  -21.23178808  489.27152318],1301
4445,67,2,ER,3120.3916169117842,265.6851716531184,-4253.777651138357,[-436.63225806 -114.72903226  507.34193548],[-440.82911392 -110.27848101  506.65189873],[-442.96575342 -107.65068493  509.34931507],1301
4446,68,2,ER,3193.183452155543,402.8691046612783,-4180.14918405337,[-421.67721519 -192.52531646  673.74683544],[-425.58666667 -193.22666667  674.43333333],[-427.05960265 -196.68211921  669.60927152],1301
4447,69,2,ER,3084.4575303978877,536.5360605630503,-4156.115348501205,[-476.24358974  -25.30128205  544.83974359],[-472.74683544  -23.03164557  543.01265823],[-469.09333333  -24.53333333  544.34      ],1301
4448,70,2,ER,3240.432689376237,384.70216930749996,-4024.0624709958106,[-361.39490446  -36.14012739  525.14649682],[-361.46835443  -41.53797468  521.74050633],[-362.53020134  -46.20134228  518.12751678],1301
4449,71,2,ER,3175.351695029287,413.542136166826,-4050.1809533759465,[-470.12258065 -158.68387097  530.60645161],[-472.825   -160.65     527.31875],[-475.94405594 -159.59440559  518.99300699],1301
4450,72,2,ER,3121.2654722311945,376.55747327035874,-4074.8192793681455,[-432.41558442  -73.52597403  527.50649351],[-434.67532468  -77.07792208  524.00649351],[-439.92356688  -75.82165605  520.94267516],1301
4451,73,2,ER,3203.926076199489,270.46275531496855,-3923.398266650387,[-385.08609272   -8.66887417  628.01324503],[-385.00684932  -11.75342466  624.28767123],[-386.74522293  -14.66242038  620.06369427],1301
4452,74,2,ER,3278.1620209165667,382.8550509482093,-3933.1562131772403,[-420.43708609  -77.20529801  667.29139073],[-413.85889571  -79.25766871  665.85889571],[-409.24        -80.74666667  667.58666667],1301
4453,75,2,ER,3436.7366186356667,226.1106449510573,-3966.767555548997,[-379.06666667  -85.98666667  576.08666667],[-380.17682927  -85.78658537  571.04268293],[-381.13513514  -84.53378378  565.53378378],1301
4454,76,2,ER,3409.187575195615,292.69094946033476,-3894.604137857325,[-364.02597403   32.20779221  561.18181818],[-366.07142857   28.77272727  557.64285714],[-368.91724138   25.57241379  556.72413793],1301
4455,77,2,ER,3397.520997960934,164.02405287792794,-3949.530163660451,[-445.75496689 -143.32450331  597.1589404 ],[-448.39354839 -146.58064516  597.26451613],[-453.45394737 -146.27631579  595.88815789],1301
4456,78,2,ER,3388.391074700444,83.50362033815688,-4008.753220739765,[-427.42068966  -26.89655172  560.27586207],[-427.51006711  -31.46979866  558.52348993],[-427.61589404  -36.21854305  556.23178808],1301
4457,79,2,ER,3223.311633822028,21.217064766333802,-4067.308865562586,[-389.50322581  142.11612903  512.44516129],[-386.82395146  143.39694656  515.27819321],[-384.18471338  140.7388535   521.65605096],1301
4458,80,2,ER,3362.767327752505,-22.0097077873285,-4049.254501577349,[-436.62264151   54.27044025  492.2327044 ],[-435.97402597   51.33766234  496.36363636],[-433.09803922   47.79738562  498.8627451 ],1301
4459,81,2,ER,3413.271960107049,116.33233631458062,-4047.3917410034223,[-350.12345679  -90.25308642  475.51234568],[-349.48387097  -88.10322581  471.1483871 ],[-348.10191083  -83.84076433  470.22929936],1301
4460,82,2,ER,3403.736814075671,81.71747758525251,-3989.968393594197,[-323.3625  -181.13125  500.05   ],[-319.96732026 -185.02614379  498.96078431],[-315.7012987  -187.55844156  498.68831169],1301
4461,83,2,ER,3315.3873969468445,232.75103046492083,-4014.5853514137025,[-361.80645161 -101.36129032  629.32258065],[-365.22 -102.96  632.16],[-368.52980132 -104.43708609  637.11258278],1301
4462,84,2,ER,3316.3143849372536,312.87738847794566,-3968.545695270194,[-383.18        -71.34666667  425.27333333],[-386.86524823  -71.75886525  425.94326241],[-390.95138889  -74.70833333  426.40972222],1301
4463,85,2,ER,3296.8255728919303,475.8548256527507,-4001.625057428327,[-432.11888112  -33.81118881  497.67832168],[-435.37588652  -30.09219858  497.83687943],[-435.53503185  -28.94904459  503.14012739],1301
4464,86,2,ER,3316.5039298459224,511.61766558609474,-3937.3355891762044,[-541.41025641  -40.67948718  670.97435897],[-540.7862069   -45.51724138  670.17931034],[-539.73287671  -46.93835616  665.2739726 ],1301
4465,87,2,ER,3363.7929357880175,265.1009349750708,-4085.6510920317382,[-370.04575163  -46.7254902   569.23529412],[-366.83125  -49.73125  566.05625],[-370.          -53.34693878  564.10884354],1301
4466,88,2,ER,3455.858236637314,484.3779552676514,-4187.759461268931,[-333.06622517  -33.52317881  592.21192053],[-332.51369863  -29.78082192  590.55479452],[-335.66666667  -26.51020408  590.00680272],1301
4467,89,2,ER,3620.252632080928,473.98731507760954,-4121.026964700434,[-397.77027027  -37.25        476.57432432],[-393.7852349   -36.45637584  479.83221477],[-392.48366013  -40.09803922  482.53594771],1301
4468,90,2,ER,3709.1010806895897,571.2417046036855,-4034.980510947539,[-355.38853503   77.52866242  612.47133758],[-356.22666667   73.53333333  615.28666667],[-357.8943662    73.09859155  619.4084507 ],1301
4469,91,2,ER,3690.263998718682,371.33226360202684,-3974.572658800366,[-402.56081081  -60.31756757  625.31756757],[-399.59722222  -64.08333333  624.9375    ],[-397.2012987   -66.5         628.20779221],1301
4470,92,2,ER,3905.6216808652753,437.19458097243694,-4070.18634904081,[-342.09271523 -165.8807947   504.79470199],[-344.40506329 -167.24050633  508.94936709],[-347.47826087 -169.70186335  510.7826087 ],1301
4471,93,2,ER,3580.8655664462963,534.4750465899812,-4114.5825941458415,[-311.76056338  -55.30985915  615.0915493 ],[-311.58278146  -59.09933775  612.81456954],[-309.26530612  -62.80952381  611.44217687],1301
4472,94,2,ER,3546.762921683934,640.8809845396808,-4100.2886947475245,[-426.89189189 -174.96621622  587.88513514],[-423.90131579 -173.84210526  590.76973684],[-420.36551724 -176.75862069  593.69655172],1301
4473,95,2,ER,3610.0907346585564,692.8289392165386,-4090.941926198126,[-437.17391304  -36.51449275  604.16666667],[-442.10416667  -33.96527778  596.79166667],[-443.50675676  -39.31081081  599.99324324],1301
4474,96,2,ER,3632.812300025837,642.0867089947556,-4114.90446041119,[-416.06962025 -145.07594937  624.06329114],[-413.86666667 -146.95333333  620.83333333],[-409.42384106 -147.33112583  620.49668874],1301
4475,97,2,ER,3624.3920001009055,788.008320379631,-4170.305142966835,[-390.44520548   67.02054795  492.7260274 ],[-394.66666667   65.04761905  490.8707483 ],[-398.63194444   64.03472222  494.97222222],1301
4476,98,2,ER,3520.8025649649144,679.953069873282,-4063.791395112486,[-323.01935484 -104.16129032  571.3483871 ],[-325.30246914 -108.35802469  568.44444444],[-327.97916667 -108.26388889  564.0625    ],1301
