,Degree,iter,type
40512,3,80,geom
40513,5,80,geom
40514,5,80,geom
40515,10,80,geom
40516,3,80,geom
40517,5,80,geom
40518,5,80,geom
40519,5,80,geom
40520,6,80,geom
40521,9,80,geom
40522,8,80,geom
40523,3,80,geom
40524,2,80,geom
40525,4,80,geom
40526,9,80,geom
40527,1,80,geom
40528,13,80,geom
40529,8,80,geom
40530,2,80,geom
40531,5,80,geom
40532,3,80,geom
40533,3,80,geom
40534,4,80,geom
40535,3,80,geom
40536,2,80,geom
40537,8,80,geom
40538,3,80,geom
40539,8,80,geom
40540,7,80,geom
40541,9,80,geom
40542,6,80,geom
40543,4,80,geom
40544,2,80,geom
40545,5,80,geom
40546,10,80,geom
40547,4,80,geom
40548,5,80,geom
40549,4,80,geom
40550,5,80,geom
40551,5,80,geom
40552,6,80,geom
40553,7,80,geom
40554,8,80,geom
40555,4,80,geom
40556,6,80,geom
40557,4,80,geom
40558,3,80,geom
40559,8,80,geom
40560,3,80,geom
40561,9,80,geom
40562,6,80,geom
40563,4,80,geom
40564,3,80,geom
40565,10,80,geom
40566,6,80,geom
40567,5,80,geom
40568,2,80,geom
40569,5,80,geom
40570,6,80,geom
40571,6,80,geom
40572,8,80,geom
40573,5,80,geom
40574,5,80,geom
40575,6,80,geom
40576,5,80,geom
40577,4,80,geom
40578,2,80,geom
40579,10,80,geom
40580,11,80,geom
40581,6,80,geom
40582,8,80,geom
40583,7,80,geom
40584,8,80,geom
40585,13,80,geom
40586,6,80,geom
40587,1,80,geom
40588,5,80,geom
40589,3,80,geom
40590,7,80,geom
40591,3,80,geom
40592,5,80,geom
40593,5,80,geom
40594,5,80,geom
40595,3,80,geom
40596,5,80,geom
40597,5,80,geom
40598,7,80,geom
40599,13,80,geom
40600,3,80,geom
40601,4,80,geom
40602,1,80,geom
40603,3,80,geom
40604,4,80,geom
40605,8,80,geom
40606,5,80,geom
40607,5,80,geom
40608,4,80,geom
40609,8,80,geom
40610,9,80,geom
40611,2,80,geom
40612,6,80,geom
40613,4,80,geom
40614,5,80,geom
40615,6,80,geom
40616,8,80,geom
40617,4,80,geom
40618,2,80,geom
40619,6,80,geom
40620,2,80,geom
40621,4,80,geom
40622,3,80,geom
40623,1,80,geom
40624,6,80,geom
40625,5,80,geom
40626,4,80,geom
40627,7,80,geom
40628,4,80,geom
40629,10,80,geom
40630,8,80,geom
40631,3,80,geom
40632,3,80,geom
40633,5,80,geom
40634,5,80,geom
40635,5,80,geom
40636,8,80,geom
40637,4,80,geom
40638,8,80,geom
40639,7,80,geom
40640,8,80,geom
40641,5,80,geom
40642,4,80,geom
40643,7,80,geom
40644,3,80,geom
40645,1,80,geom
40646,2,80,geom
40647,4,80,geom
40648,1,80,geom
40649,4,80,geom
40650,5,80,geom
40651,4,80,geom
40652,6,80,geom
40653,1,80,geom
40654,9,80,geom
40655,3,80,geom
40656,7,81,geom
40657,9,81,geom
40658,0,81,geom
40659,1,81,geom
40660,11,81,geom
40661,12,81,geom
40662,3,81,geom
40663,3,81,geom
40664,5,81,geom
40665,1,81,geom
40666,4,81,geom
40667,10,81,geom
40668,1,81,geom
40669,5,81,geom
40670,9,81,geom
40671,9,81,geom
40672,3,81,geom
40673,11,81,geom
40674,12,81,geom
40675,8,81,geom
40676,7,81,geom
40677,3,81,geom
40678,7,81,geom
40679,6,81,geom
40680,5,81,geom
40681,5,81,geom
40682,10,81,geom
40683,2,81,geom
40684,6,81,geom
40685,9,81,geom
40686,5,81,geom
40687,8,81,geom
40688,7,81,geom
40689,10,81,geom
40690,4,81,geom
40691,6,81,geom
40692,6,81,geom
40693,4,81,geom
40694,2,81,geom
40695,3,81,geom
40696,3,81,geom
40697,2,81,geom
40698,11,81,geom
40699,7,81,geom
40700,7,81,geom
40701,3,81,geom
40702,3,81,geom
40703,11,81,geom
40704,4,81,geom
40705,6,81,geom
40706,3,81,geom
40707,3,81,geom
40708,8,81,geom
40709,9,81,geom
40710,5,81,geom
40711,3,81,geom
40712,5,81,geom
40713,6,81,geom
40714,8,81,geom
40715,7,81,geom
40716,7,81,geom
40717,13,81,geom
40718,3,81,geom
40719,5,81,geom
40720,5,81,geom
40721,8,81,geom
40722,5,81,geom
40723,10,81,geom
40724,5,81,geom
40725,2,81,geom
40726,6,81,geom
40727,9,81,geom
40728,3,81,geom
40729,3,81,geom
40730,9,81,geom
40731,12,81,geom
40732,4,81,geom
40733,3,81,geom
40734,3,81,geom
40735,7,81,geom
40736,9,81,geom
40737,7,81,geom
40738,2,81,geom
40739,6,81,geom
40740,3,81,geom
40741,2,81,geom
40742,8,81,geom
40743,3,81,geom
40744,7,81,geom
40745,4,81,geom
40746,4,81,geom
40747,3,81,geom
40748,4,81,geom
40749,7,81,geom
40750,9,81,geom
40751,7,81,geom
40752,3,81,geom
40753,5,81,geom
40754,7,81,geom
40755,8,81,geom
40756,3,81,geom
40757,1,81,geom
40758,4,81,geom
40759,6,81,geom
40760,4,81,geom
40761,3,81,geom
40762,4,81,geom
40763,4,81,geom
40764,7,81,geom
40765,3,81,geom
40766,4,81,geom
40767,4,81,geom
40768,2,81,geom
40769,4,81,geom
40770,10,81,geom
40771,9,81,geom
40772,11,81,geom
40773,9,81,geom
40774,3,81,geom
40775,6,81,geom
40776,9,81,geom
40777,7,81,geom
40778,8,81,geom
40779,7,81,geom
40780,4,81,geom
40781,6,81,geom
40782,8,81,geom
40783,9,81,geom
40784,4,81,geom
40785,10,81,geom
40786,2,81,geom
40787,5,81,geom
40788,7,81,geom
40789,3,81,geom
40790,8,81,geom
40791,10,81,geom
40792,8,81,geom
40793,3,81,geom
40794,8,81,geom
40795,4,81,geom
40796,6,81,geom
40797,6,81,geom
40798,7,81,geom
40799,3,81,geom
40800,9,81,geom
40801,6,81,geom
40802,5,81,geom
40803,4,81,geom
40804,5,81,geom
40805,4,81,geom
40806,2,81,geom
40807,2,81,geom
40808,8,81,geom
40809,3,81,geom
40810,10,81,geom
40811,11,81,geom
40812,3,81,geom
40813,9,81,geom
40814,7,81,geom
40815,4,81,geom
40816,3,81,geom
40817,11,81,geom
40818,1,81,geom
40819,6,81,geom
40820,6,81,geom
40821,3,81,geom
40822,13,81,geom
40823,9,81,geom
40824,5,81,geom
40825,2,81,geom
40826,1,81,geom
40827,7,81,geom
40828,5,81,geom
40829,8,81,geom
40830,6,81,geom
40831,4,81,geom
40832,6,82,geom
40833,3,82,geom
40834,2,82,geom
40835,5,82,geom
40836,6,82,geom
40837,6,82,geom
40838,8,82,geom
40839,3,82,geom
40840,5,82,geom
40841,7,82,geom
40842,6,82,geom
40843,6,82,geom
40844,5,82,geom
40845,9,82,geom
40846,5,82,geom
40847,5,82,geom
40848,2,82,geom
40849,6,82,geom
40850,5,82,geom
40851,8,82,geom
40852,4,82,geom
40853,5,82,geom
40854,6,82,geom
40855,6,82,geom
40856,2,82,geom
40857,4,82,geom
40858,3,82,geom
40859,4,82,geom
40860,7,82,geom
40861,5,82,geom
40862,6,82,geom
40863,5,82,geom
40864,3,82,geom
40865,2,82,geom
40866,6,82,geom
40867,6,82,geom
40868,7,82,geom
40869,5,82,geom
40870,0,82,geom
40871,6,82,geom
40872,5,82,geom
40873,7,82,geom
40874,7,82,geom
40875,3,82,geom
40876,3,82,geom
40877,5,82,geom
40878,4,82,geom
40879,3,82,geom
40880,3,82,geom
40881,5,82,geom
40882,2,82,geom
40883,4,82,geom
40884,2,82,geom
40885,2,82,geom
40886,4,82,geom
40887,4,82,geom
40888,3,82,geom
40889,3,82,geom
40890,4,82,geom
40891,6,82,geom
40892,7,82,geom
40893,2,82,geom
40894,6,82,geom
40895,4,82,geom
40896,7,82,geom
40897,3,82,geom
40898,5,82,geom
40899,4,82,geom
40900,3,82,geom
40901,3,82,geom
40902,6,82,geom
40903,2,82,geom
40904,4,82,geom
40905,3,82,geom
40906,6,82,geom
40907,2,82,geom
40908,6,82,geom
40909,5,82,geom
40910,5,82,geom
40911,4,82,geom
40912,5,82,geom
40913,6,82,geom
40914,4,82,geom
40915,4,82,geom
40916,5,82,geom
40917,7,82,geom
40918,5,82,geom
40919,6,82,geom
40920,3,82,geom
40921,3,82,geom
40922,4,82,geom
40923,5,82,geom
40924,3,82,geom
40925,5,82,geom
40926,6,82,geom
40927,5,82,geom
40928,10,82,geom
40929,5,82,geom
40930,7,82,geom
40931,5,82,geom
40932,4,82,geom
40933,4,82,geom
40934,4,82,geom
40935,4,82,geom
40936,1,82,geom
40937,3,82,geom
40938,5,82,geom
40939,7,82,geom
40940,6,82,geom
40941,4,82,geom
40942,4,82,geom
40943,4,82,geom
40944,5,82,geom
40945,6,82,geom
40946,6,82,geom
40947,5,82,geom
40948,2,82,geom
40949,5,82,geom
40950,8,82,geom
40951,5,82,geom
40952,6,82,geom
40953,7,82,geom
40954,5,82,geom
40955,10,82,geom
40956,6,82,geom
40957,5,82,geom
40958,6,82,geom
40959,1,82,geom
40960,5,82,geom
40961,6,82,geom
40962,3,82,geom
40963,7,82,geom
40964,5,82,geom
40965,6,82,geom
40966,3,82,geom
40967,7,82,geom
40968,4,82,geom
40969,4,82,geom
40970,8,82,geom
40971,5,82,geom
40972,6,82,geom
40973,4,82,geom
40974,8,82,geom
40975,4,82,geom
40976,6,82,geom
40977,5,82,geom
40978,7,82,geom
40979,1,82,geom
40980,4,82,geom
40981,3,82,geom
40982,7,82,geom
40983,7,82,geom
40984,3,82,geom
40985,5,82,geom
40986,7,82,geom
40987,4,82,geom
40988,6,82,geom
40989,4,82,geom
40990,3,82,geom
40991,4,82,geom
40992,5,82,geom
40993,4,82,geom
40994,3,82,geom
40995,7,82,geom
40996,3,82,geom
40997,6,82,geom
40998,4,82,geom
40999,7,82,geom
41000,6,82,geom
41001,9,82,geom
41002,9,82,geom
41003,4,82,geom
41004,5,82,geom
41005,6,82,geom
41006,5,82,geom
41007,5,82,geom
41008,0,83,geom
41009,3,83,geom
41010,0,83,geom
41011,3,83,geom
41012,3,83,geom
41013,6,83,geom
41014,10,83,geom
41015,8,83,geom
41016,5,83,geom
41017,4,83,geom
41018,4,83,geom
41019,2,83,geom
41020,2,83,geom
41021,5,83,geom
41022,3,83,geom
41023,8,83,geom
41024,9,83,geom
41025,8,83,geom
41026,11,83,geom
41027,5,83,geom
41028,5,83,geom
41029,3,83,geom
41030,8,83,geom
41031,5,83,geom
41032,8,83,geom
41033,6,83,geom
41034,7,83,geom
41035,4,83,geom
41036,7,83,geom
41037,13,83,geom
41038,4,83,geom
41039,4,83,geom
41040,6,83,geom
41041,12,83,geom
41042,4,83,geom
41043,7,83,geom
41044,5,83,geom
41045,4,83,geom
41046,8,83,geom
41047,3,83,geom
41048,4,83,geom
41049,6,83,geom
41050,2,83,geom
41051,8,83,geom
41052,4,83,geom
41053,4,83,geom
41054,7,83,geom
41055,1,83,geom
41056,8,83,geom
41057,8,83,geom
41058,8,83,geom
41059,6,83,geom
41060,1,83,geom
41061,7,83,geom
41062,3,83,geom
41063,5,83,geom
41064,7,83,geom
41065,4,83,geom
41066,6,83,geom
41067,8,83,geom
41068,6,83,geom
41069,3,83,geom
41070,4,83,geom
41071,7,83,geom
41072,6,83,geom
41073,3,83,geom
41074,4,83,geom
41075,8,83,geom
41076,6,83,geom
41077,8,83,geom
41078,5,83,geom
41079,11,83,geom
41080,3,83,geom
41081,10,83,geom
41082,9,83,geom
41083,4,83,geom
41084,14,83,geom
41085,5,83,geom
41086,9,83,geom
41087,4,83,geom
41088,4,83,geom
41089,12,83,geom
41090,5,83,geom
41091,5,83,geom
41092,1,83,geom
41093,2,83,geom
41094,5,83,geom
41095,9,83,geom
41096,4,83,geom
41097,7,83,geom
41098,6,83,geom
41099,5,83,geom
41100,7,83,geom
41101,4,83,geom
41102,6,83,geom
41103,11,83,geom
41104,4,83,geom
41105,6,83,geom
41106,3,83,geom
41107,1,83,geom
41108,4,83,geom
41109,5,83,geom
41110,4,83,geom
41111,6,83,geom
41112,6,83,geom
41113,6,83,geom
41114,9,83,geom
41115,4,83,geom
41116,3,83,geom
41117,6,83,geom
41118,5,83,geom
41119,7,83,geom
41120,5,83,geom
41121,6,83,geom
41122,6,83,geom
41123,8,83,geom
41124,6,83,geom
41125,7,83,geom
41126,4,83,geom
41127,5,83,geom
41128,4,83,geom
41129,5,83,geom
41130,7,83,geom
41131,9,83,geom
41132,7,83,geom
41133,4,83,geom
41134,5,83,geom
41135,8,83,geom
41136,5,83,geom
41137,6,83,geom
41138,4,83,geom
41139,3,83,geom
41140,8,83,geom
41141,2,83,geom
41142,4,83,geom
41143,5,83,geom
41144,6,83,geom
41145,9,83,geom
41146,6,83,geom
41147,4,83,geom
41148,4,83,geom
41149,8,83,geom
41150,5,83,geom
41151,6,83,geom
41152,7,83,geom
41153,8,83,geom
41154,8,83,geom
41155,5,83,geom
41156,3,83,geom
41157,8,83,geom
41158,3,83,geom
41159,4,83,geom
41160,4,83,geom
41161,3,83,geom
41162,6,83,geom
41163,7,83,geom
41164,4,83,geom
41165,4,83,geom
41166,6,83,geom
41167,6,83,geom
41168,6,83,geom
41169,4,83,geom
41170,10,83,geom
41171,2,83,geom
41172,6,83,geom
41173,11,83,geom
41174,9,83,geom
41175,5,83,geom
41176,4,83,geom
41177,2,83,geom
41178,5,83,geom
41179,6,83,geom
41180,9,83,geom
41181,2,83,geom
41182,3,83,geom
41183,5,83,geom
41184,3,84,geom
41185,7,84,geom
41186,5,84,geom
41187,5,84,geom
41188,4,84,geom
41189,5,84,geom
41190,3,84,geom
41191,8,84,geom
41192,8,84,geom
41193,6,84,geom
41194,8,84,geom
41195,6,84,geom
41196,7,84,geom
41197,5,84,geom
41198,4,84,geom
41199,8,84,geom
41200,8,84,geom
41201,1,84,geom
41202,1,84,geom
41203,4,84,geom
41204,10,84,geom
41205,4,84,geom
41206,9,84,geom
41207,8,84,geom
41208,9,84,geom
41209,6,84,geom
41210,8,84,geom
41211,3,84,geom
41212,1,84,geom
41213,9,84,geom
41214,2,84,geom
41215,7,84,geom
41216,4,84,geom
41217,5,84,geom
41218,6,84,geom
41219,5,84,geom
41220,7,84,geom
41221,5,84,geom
41222,5,84,geom
41223,4,84,geom
41224,5,84,geom
41225,7,84,geom
41226,6,84,geom
41227,6,84,geom
41228,6,84,geom
41229,3,84,geom
41230,5,84,geom
41231,5,84,geom
41232,3,84,geom
41233,5,84,geom
41234,3,84,geom
41235,7,84,geom
41236,6,84,geom
41237,7,84,geom
41238,6,84,geom
41239,5,84,geom
41240,8,84,geom
41241,5,84,geom
41242,6,84,geom
41243,5,84,geom
41244,6,84,geom
41245,9,84,geom
41246,6,84,geom
41247,5,84,geom
41248,7,84,geom
41249,6,84,geom
41250,8,84,geom
41251,6,84,geom
41252,8,84,geom
41253,6,84,geom
41254,1,84,geom
41255,2,84,geom
41256,8,84,geom
41257,3,84,geom
41258,6,84,geom
41259,8,84,geom
41260,6,84,geom
41261,5,84,geom
41262,5,84,geom
41263,6,84,geom
41264,6,84,geom
41265,8,84,geom
41266,5,84,geom
41267,2,84,geom
41268,5,84,geom
41269,8,84,geom
41270,9,84,geom
41271,4,84,geom
41272,7,84,geom
41273,6,84,geom
41274,7,84,geom
41275,5,84,geom
41276,4,84,geom
41277,8,84,geom
41278,6,84,geom
41279,6,84,geom
41280,5,84,geom
41281,9,84,geom
41282,8,84,geom
41283,4,84,geom
41284,4,84,geom
41285,1,84,geom
41286,6,84,geom
41287,8,84,geom
41288,5,84,geom
41289,8,84,geom
41290,3,84,geom
41291,6,84,geom
41292,3,84,geom
41293,5,84,geom
41294,5,84,geom
41295,6,84,geom
41296,5,84,geom
41297,9,84,geom
41298,7,84,geom
41299,7,84,geom
41300,6,84,geom
41301,7,84,geom
41302,8,84,geom
41303,5,84,geom
41304,6,84,geom
41305,6,84,geom
41306,2,84,geom
41307,4,84,geom
41308,6,84,geom
41309,5,84,geom
41310,6,84,geom
41311,3,84,geom
41312,9,84,geom
41313,9,84,geom
41314,7,84,geom
41315,4,84,geom
41316,5,84,geom
41317,9,84,geom
41318,7,84,geom
41319,7,84,geom
41320,6,84,geom
41321,4,84,geom
41322,3,84,geom
41323,2,84,geom
41324,8,84,geom
41325,5,84,geom
41326,1,84,geom
41327,8,84,geom
41328,3,84,geom
41329,3,84,geom
41330,5,84,geom
41331,9,84,geom
41332,6,84,geom
41333,6,84,geom
41334,9,84,geom
41335,4,84,geom
41336,5,84,geom
41337,6,84,geom
41338,3,84,geom
41339,7,84,geom
41340,8,84,geom
41341,5,84,geom
41342,6,84,geom
41343,6,84,geom
41344,2,84,geom
41345,7,84,geom
41346,6,84,geom
41347,5,84,geom
41348,4,84,geom
41349,4,84,geom
41350,1,84,geom
41351,7,84,geom
41352,9,84,geom
41353,9,84,geom
41354,8,84,geom
41355,3,84,geom
41356,6,84,geom
41357,2,84,geom
41358,5,84,geom
41359,6,84,geom
41360,5,85,geom
41361,7,85,geom
41362,3,85,geom
41363,7,85,geom
41364,7,85,geom
41365,6,85,geom
41366,7,85,geom
41367,4,85,geom
41368,5,85,geom
41369,9,85,geom
41370,10,85,geom
41371,4,85,geom
41372,4,85,geom
41373,8,85,geom
41374,6,85,geom
41375,10,85,geom
41376,5,85,geom
41377,3,85,geom
41378,6,85,geom
41379,7,85,geom
41380,8,85,geom
41381,8,85,geom
41382,2,85,geom
41383,11,85,geom
41384,4,85,geom
41385,6,85,geom
41386,3,85,geom
41387,5,85,geom
41388,1,85,geom
41389,5,85,geom
41390,6,85,geom
41391,5,85,geom
41392,7,85,geom
41393,8,85,geom
41394,9,85,geom
41395,7,85,geom
41396,5,85,geom
41397,3,85,geom
41398,10,85,geom
41399,6,85,geom
41400,3,85,geom
41401,10,85,geom
41402,2,85,geom
41403,4,85,geom
41404,4,85,geom
41405,3,85,geom
41406,4,85,geom
41407,7,85,geom
41408,4,85,geom
41409,3,85,geom
41410,6,85,geom
41411,3,85,geom
41412,3,85,geom
41413,2,85,geom
41414,9,85,geom
41415,3,85,geom
41416,8,85,geom
41417,6,85,geom
41418,6,85,geom
41419,9,85,geom
41420,4,85,geom
41421,1,85,geom
41422,4,85,geom
41423,5,85,geom
41424,4,85,geom
41425,6,85,geom
41426,9,85,geom
41427,5,85,geom
41428,8,85,geom
41429,8,85,geom
41430,0,85,geom
41431,6,85,geom
41432,3,85,geom
41433,5,85,geom
41434,6,85,geom
41435,4,85,geom
41436,6,85,geom
41437,6,85,geom
41438,8,85,geom
41439,3,85,geom
41440,6,85,geom
41441,5,85,geom
41442,5,85,geom
41443,7,85,geom
41444,7,85,geom
41445,3,85,geom
41446,4,85,geom
41447,4,85,geom
41448,3,85,geom
41449,5,85,geom
41450,4,85,geom
41451,8,85,geom
41452,2,85,geom
41453,7,85,geom
41454,5,85,geom
41455,8,85,geom
41456,9,85,geom
41457,5,85,geom
41458,8,85,geom
41459,7,85,geom
41460,8,85,geom
41461,1,85,geom
41462,5,85,geom
41463,4,85,geom
41464,3,85,geom
41465,5,85,geom
41466,2,85,geom
41467,4,85,geom
41468,8,85,geom
41469,4,85,geom
41470,4,85,geom
41471,4,85,geom
41472,6,85,geom
41473,9,85,geom
41474,0,85,geom
41475,4,85,geom
41476,6,85,geom
41477,3,85,geom
41478,6,85,geom
41479,9,85,geom
41480,3,85,geom
41481,7,85,geom
41482,7,85,geom
41483,4,85,geom
41484,3,85,geom
41485,3,85,geom
41486,8,85,geom
41487,6,85,geom
41488,5,85,geom
41489,5,85,geom
41490,6,85,geom
41491,6,85,geom
41492,7,85,geom
41493,7,85,geom
41494,8,85,geom
41495,5,85,geom
41496,1,85,geom
41497,6,85,geom
41498,8,85,geom
41499,9,85,geom
41500,5,85,geom
41501,6,85,geom
41502,5,85,geom
41503,9,85,geom
41504,8,85,geom
41505,4,85,geom
41506,2,85,geom
41507,4,85,geom
41508,3,85,geom
41509,6,85,geom
41510,5,85,geom
41511,0,85,geom
41512,7,85,geom
41513,9,85,geom
41514,3,85,geom
41515,10,85,geom
41516,5,85,geom
41517,4,85,geom
41518,6,85,geom
41519,6,85,geom
41520,5,85,geom
41521,3,85,geom
41522,5,85,geom
41523,7,85,geom
41524,3,85,geom
41525,9,85,geom
41526,4,85,geom
41527,9,85,geom
41528,6,85,geom
41529,7,85,geom
41530,7,85,geom
41531,9,85,geom
41532,5,85,geom
41533,5,85,geom
41534,5,85,geom
41535,5,85,geom
41536,7,86,geom
41537,7,86,geom
41538,6,86,geom
41539,6,86,geom
41540,5,86,geom
41541,6,86,geom
41542,6,86,geom
41543,12,86,geom
41544,3,86,geom
41545,8,86,geom
41546,3,86,geom
41547,4,86,geom
41548,5,86,geom
41549,4,86,geom
41550,12,86,geom
41551,6,86,geom
41552,5,86,geom
41553,8,86,geom
41554,6,86,geom
41555,5,86,geom
41556,4,86,geom
41557,7,86,geom
41558,4,86,geom
41559,2,86,geom
41560,6,86,geom
41561,7,86,geom
41562,6,86,geom
41563,5,86,geom
41564,4,86,geom
41565,6,86,geom
41566,4,86,geom
41567,5,86,geom
41568,8,86,geom
41569,7,86,geom
41570,6,86,geom
41571,4,86,geom
41572,7,86,geom
41573,10,86,geom
41574,7,86,geom
41575,8,86,geom
41576,7,86,geom
41577,7,86,geom
41578,5,86,geom
41579,7,86,geom
41580,4,86,geom
41581,4,86,geom
41582,3,86,geom
41583,5,86,geom
41584,11,86,geom
41585,4,86,geom
41586,7,86,geom
41587,8,86,geom
41588,5,86,geom
41589,5,86,geom
41590,4,86,geom
41591,4,86,geom
41592,4,86,geom
41593,12,86,geom
41594,8,86,geom
41595,9,86,geom
41596,10,86,geom
41597,5,86,geom
41598,3,86,geom
41599,2,86,geom
41600,5,86,geom
41601,9,86,geom
41602,7,86,geom
41603,8,86,geom
41604,4,86,geom
41605,5,86,geom
41606,6,86,geom
41607,2,86,geom
41608,6,86,geom
41609,3,86,geom
41610,3,86,geom
41611,7,86,geom
41612,6,86,geom
41613,5,86,geom
41614,4,86,geom
41615,5,86,geom
41616,5,86,geom
41617,2,86,geom
41618,8,86,geom
41619,5,86,geom
41620,1,86,geom
41621,7,86,geom
41622,5,86,geom
41623,5,86,geom
41624,6,86,geom
41625,4,86,geom
41626,8,86,geom
41627,4,86,geom
41628,10,86,geom
41629,4,86,geom
41630,5,86,geom
41631,4,86,geom
41632,4,86,geom
41633,4,86,geom
41634,5,86,geom
41635,3,86,geom
41636,5,86,geom
41637,6,86,geom
41638,6,86,geom
41639,2,86,geom
41640,6,86,geom
41641,7,86,geom
41642,2,86,geom
41643,4,86,geom
41644,8,86,geom
41645,3,86,geom
41646,4,86,geom
41647,9,86,geom
41648,5,86,geom
41649,1,86,geom
41650,3,86,geom
41651,1,86,geom
41652,5,86,geom
41653,8,86,geom
41654,6,86,geom
41655,6,86,geom
41656,13,86,geom
41657,4,86,geom
41658,3,86,geom
41659,4,86,geom
41660,4,86,geom
41661,6,86,geom
41662,13,86,geom
41663,3,86,geom
41664,4,86,geom
41665,8,86,geom
41666,12,86,geom
41667,7,86,geom
41668,5,86,geom
41669,6,86,geom
41670,4,86,geom
41671,6,86,geom
41672,4,86,geom
41673,5,86,geom
41674,12,86,geom
41675,4,86,geom
41676,4,86,geom
41677,7,86,geom
41678,3,86,geom
41679,7,86,geom
41680,6,86,geom
41681,11,86,geom
41682,5,86,geom
41683,4,86,geom
41684,8,86,geom
41685,7,86,geom
41686,1,86,geom
41687,7,86,geom
41688,7,86,geom
41689,2,86,geom
41690,13,86,geom
41691,4,86,geom
41692,4,86,geom
41693,8,86,geom
41694,6,86,geom
41695,4,86,geom
41696,5,86,geom
41697,7,86,geom
41698,3,86,geom
41699,7,86,geom
41700,2,86,geom
41701,7,86,geom
41702,3,86,geom
41703,3,86,geom
41704,8,86,geom
41705,5,86,geom
41706,2,86,geom
41707,6,86,geom
41708,4,86,geom
41709,6,86,geom
41710,9,86,geom
41711,3,86,geom
41712,4,87,geom
41713,3,87,geom
41714,5,87,geom
41715,6,87,geom
41716,4,87,geom
41717,4,87,geom
41718,2,87,geom
41719,5,87,geom
41720,5,87,geom
41721,4,87,geom
41722,5,87,geom
41723,4,87,geom
41724,7,87,geom
41725,6,87,geom
41726,3,87,geom
41727,8,87,geom
41728,6,87,geom
41729,7,87,geom
41730,6,87,geom
41731,2,87,geom
41732,12,87,geom
41733,5,87,geom
41734,8,87,geom
41735,9,87,geom
41736,11,87,geom
41737,5,87,geom
41738,5,87,geom
41739,3,87,geom
41740,12,87,geom
41741,6,87,geom
41742,4,87,geom
41743,7,87,geom
41744,5,87,geom
41745,5,87,geom
41746,3,87,geom
41747,1,87,geom
41748,7,87,geom
41749,5,87,geom
41750,11,87,geom
41751,3,87,geom
41752,1,87,geom
41753,5,87,geom
41754,7,87,geom
41755,3,87,geom
41756,2,87,geom
41757,2,87,geom
41758,12,87,geom
41759,6,87,geom
41760,7,87,geom
41761,5,87,geom
41762,5,87,geom
41763,9,87,geom
41764,5,87,geom
41765,5,87,geom
41766,5,87,geom
41767,8,87,geom
41768,4,87,geom
41769,8,87,geom
41770,2,87,geom
41771,12,87,geom
41772,4,87,geom
41773,6,87,geom
41774,5,87,geom
41775,7,87,geom
41776,3,87,geom
41777,12,87,geom
41778,3,87,geom
41779,4,87,geom
41780,5,87,geom
41781,6,87,geom
41782,4,87,geom
41783,2,87,geom
41784,4,87,geom
41785,3,87,geom
41786,3,87,geom
41787,4,87,geom
41788,7,87,geom
41789,8,87,geom
41790,4,87,geom
41791,5,87,geom
41792,7,87,geom
41793,5,87,geom
41794,2,87,geom
41795,7,87,geom
41796,8,87,geom
41797,2,87,geom
41798,8,87,geom
41799,8,87,geom
41800,3,87,geom
41801,7,87,geom
41802,4,87,geom
41803,3,87,geom
41804,4,87,geom
41805,2,87,geom
41806,3,87,geom
41807,7,87,geom
41808,5,87,geom
41809,5,87,geom
41810,6,87,geom
41811,3,87,geom
41812,4,87,geom
41813,12,87,geom
41814,3,87,geom
41815,4,87,geom
41816,3,87,geom
41817,5,87,geom
41818,4,87,geom
41819,5,87,geom
41820,4,87,geom
41821,5,87,geom
41822,4,87,geom
41823,6,87,geom
41824,6,87,geom
41825,3,87,geom
41826,1,87,geom
41827,7,87,geom
41828,6,87,geom
41829,5,87,geom
41830,2,87,geom
41831,4,87,geom
41832,7,87,geom
41833,5,87,geom
41834,3,87,geom
41835,0,87,geom
41836,6,87,geom
41837,2,87,geom
41838,4,87,geom
41839,8,87,geom
41840,6,87,geom
41841,4,87,geom
41842,1,87,geom
41843,3,87,geom
41844,5,87,geom
41845,3,87,geom
41846,4,87,geom
41847,5,87,geom
41848,5,87,geom
41849,5,87,geom
41850,8,87,geom
41851,9,87,geom
41852,7,87,geom
41853,11,87,geom
41854,9,87,geom
41855,2,87,geom
41856,4,87,geom
41857,6,87,geom
41858,7,87,geom
41859,7,87,geom
41860,6,87,geom
41861,3,87,geom
41862,7,87,geom
41863,8,87,geom
41864,7,87,geom
41865,4,87,geom
41866,6,87,geom
41867,4,87,geom
41868,7,87,geom
41869,5,87,geom
41870,4,87,geom
41871,3,87,geom
41872,5,87,geom
41873,6,87,geom
41874,5,87,geom
41875,5,87,geom
41876,4,87,geom
41877,2,87,geom
41878,5,87,geom
41879,9,87,geom
41880,6,87,geom
41881,4,87,geom
41882,6,87,geom
41883,6,87,geom
41884,6,87,geom
41885,0,87,geom
41886,8,87,geom
41887,6,87,geom
41888,4,88,geom
41889,5,88,geom
41890,5,88,geom
41891,9,88,geom
41892,4,88,geom
41893,3,88,geom
41894,6,88,geom
41895,3,88,geom
41896,4,88,geom
41897,5,88,geom
41898,3,88,geom
41899,6,88,geom
41900,4,88,geom
41901,4,88,geom
41902,6,88,geom
41903,11,88,geom
41904,9,88,geom
41905,5,88,geom
41906,4,88,geom
41907,5,88,geom
41908,8,88,geom
41909,6,88,geom
41910,5,88,geom
