,Cellid,Motility,Persistance,AutoSlope,P-val,Lambda,Max_act,Speed
22539,204,54.27687724297491,37.69824211107484,-0.0009579322765968342,9.807272056473923e-05,6000,155,1.6431019118658678
22540,92,0.02142596924332035,204.2680190953649,-0.01083806489367676,0.6387000003797025,1000,683,0.0017966297942708356
22541,147,21.182570427568237,78.5186447566374,-0.0018238203401066571,3.340341246656008e-09,6000,366,0.7049752134348718
22542,171,0.00013216399433748803,1.2259811475768922,,,4000,50,0.0002772338318976285
22543,64,0.04404761557455431,132.6551273663552,-0.002706278630156953,0.3814054922865132,1000,1000,0.00594218601318793
22544,74,6.633838172261046,64.07210768444375,-0.003067694180523738,4.305601323646152e-22,4000,366,0.41930301322910185
22545,59,45.89450323203023,111.14508839038152,-0.001219018167352587,1.0177609076805967e-06,8000,261,0.9422535629642677
22546,17,23.658063786705387,147.5445544248999,-0.0006476014714120437,0.025528420599198513,8000,894,0.5667195142895876
22547,146,24.27139354411655,102.16411055901875,-0.0010190431040122832,1.127165805525541e-06,6000,261,0.7494937344879605
22548,48,25.412264604287163,62.94203175661366,-0.0003600683330866516,0.18596357654362994,6000,366,0.7115566935942563
22549,47,38.29362174532773,117.65899355872412,-0.0009390973106257195,0.000304523865609624,7000,261,0.8685570782251286
22550,177,0.0023345282952510825,9.605770357778742e-09,,,4000,50,0.001508421819335331
22551,94,3.290435893146099,7.575998040920122,-0.0009747625011813581,0.0016694104440420378,10000,4000,0.5267817940509846
22552,65,0.00016403436949126527,0.47517866434431255,,,2000,50,0.0003436245593216057
22553,141,26.372069102951205,114.68028638486146,-0.001812110413340885,1.0378549224542088e-16,9000,894,0.4807397018874346
22554,47,118.65355979847597,768.5905134255876,-0.000964010264154038,0.013158124830279309,3000,577,0.5698132290477672
22555,81,118.89245383088256,1292.2650762409487,-0.00016774609196706835,0.31799578968246106,8000,4000,0.5003303104050987
22556,191,60.46386851115323,103.65960378640953,-0.00198826973593588,9.94798922987327e-17,6000,261,0.9960770575874949
22557,159,250.17908947341638,1433.130987366027,-0.0002849720862243653,0.1636353298255624,7000,366,0.6568747205394417
22558,140,191.95549867513188,119.4684462979409,-0.0012161328557524589,2.1211917664698913e-08,10000,155,1.7960506355779888
22559,2,54.67331706943741,119.86620581409485,-0.0006685354112829639,0.013688994717072665,7000,155,1.0365109803907815
22560,190,0.022764751881769518,53.49035805976925,0.05914902963750146,0.7908935300696862,1000,261,0.0017332241987780134
22561,183,19.777976966147982,39.0510951814847,-0.0017107419623963447,4.893090223831085e-09,5000,155,0.8895775420550397
22562,90,74.1518613122732,68.35242271673117,-0.0020108769420191935,1.0101804500553724e-16,9000,155,1.279146589247627
22563,93,67.39247850987421,103.2852915632421,-0.0005241842251543742,0.011495165779884634,8000,155,1.141650090837793
22564,17,34.05326144042997,49.26796192909623,-0.00011132944785824394,0.6087782127213188,7000,894,0.9164625270042039
22565,192,16.83287361624765,143.4584542674071,-0.0012602152902319234,0.0055037091263656504,3000,788,0.44468530659771377
22566,144,22.410266981842437,153.42499253121267,-0.000632319674232107,0.013615368600921529,3000,1000,0.5697527944139544
22567,142,9.10062488777045,1400.173637707472,-0.0023965144518390577,9.636774332518764e-19,7000,4000,0.13926916827566693
22568,92,0.0,0.0,,,6000,5000,0.0
22569,158,2439.688035733323,49479.62830516561,-0.0015704003009602092,5.164426890234275e-10,9000,3000,0.32509199679407824
22570,153,1.708736436122426,421.3675120236069,-0.0013962246532415773,0.00023180421729723888,7000,5000,0.10474391321616411
22571,118,39.02657108519313,131.16032604236244,-0.0017139144347462665,1.4133430804469466e-09,10000,155,0.8622672542255099
22572,31,3519.115802941103,40500.68089367117,-0.001193625058941753,1.2750312736197794e-06,9000,1000,0.4393693749140071
22573,25,15.035695172295037,37.34874327541182,-0.00044946737423889606,0.003948919311323643,7000,4000,0.6896622515543637
22574,85,20.583638083087028,31.694742476491538,-0.0011190970608319028,0.0036557907194383356,3000,261,0.8627699198135922
22575,177,2.0709348176197406,3074.909317053706,-0.2329014497339641,0.0030693301211984774,1000,261,0.0015927627517308108
22576,128,0.0,0.0,,,4000,50,0.0
22577,210,5.342378294172891,29.16640105074945,-0.0023292326372127956,2.5674615408505786e-29,9000,788,0.556867385220205
22578,183,43.06112901813309,86.21937172789409,-0.00035556024169447947,0.11411020562649757,10000,1000,1.004421261727241
22579,179,0.10117653573661545,39.54966983523452,-0.0015853265023233348,1.6892419544816312e-16,4000,4000,0.0644552949085265
22580,111,19.13056397833699,62.05079327104467,-0.0017355318935152327,1.4940023477956769e-06,6000,577,0.7397617615949932
22581,151,62.3835978344131,628.2256343948026,-0.00036176429440897977,0.34452905229056163,7000,683,0.46451621610648647
22582,58,24.745212369098446,86.14141773592648,-0.0015614024477137052,8.238041381352569e-09,8000,261,0.7853635589269304
22583,187,123.3070322110202,187.15513265670856,-0.0006541530013434883,0.0006414955532354755,9000,261,1.1999575927370312
22584,174,19.049436504032418,133.06801032271778,-0.0013307778655026602,1.0554409966074702e-06,8000,683,0.49098813764847926
22585,36,4661.117760241918,97866.31797011761,-0.0010640984809800833,1.0490096888220903e-08,8000,5000,0.33617679250688154
22586,218,9.52897050990798,50.280057158333186,-0.0005707940870459939,0.05967888449121729,2000,894,0.5919846583929688
22587,45,0.0006983408842889956,21.17744992833189,,,2000,50,0.00035757951359951373
22588,76,5.385514841328103,25.01419525265986,-0.001391118729570093,5.034998904158994e-10,9000,2000,0.5061098887332524
22589,30,0.0658687504035966,629.0341253031262,-0.01941542741286643,0.01244525155552394,1000,683,0.0016037051080334264
22590,24,28.91472738126973,355.8104254198453,-0.0021394295839138825,2.7617215896674777e-15,10000,788,0.4514727650694065
22591,210,61.12871911770816,301.9481465736866,-0.0008997136325405559,0.00011244626307855922,7000,683,0.6993523926193347
22592,161,2.4286071569609433,55.85525591287647,-0.0008704132509754424,3.2975060012910646e-07,3000,4000,0.2881078205453997
22593,29,29.064686860102317,64.8988861837788,-0.0016014812690022008,2.4062632297651716e-12,6000,472,0.7613087098076708
22594,30,40.26434621684778,283.621074682188,-0.0002823141292800054,0.31655962144011895,7000,2000,0.5431533138476525
22595,5,58.06348937878218,478.7720239839579,-0.0014832658024932746,6.203256852076145e-13,4000,683,0.529265364520375
22596,160,9.02170761388485,78.44110528047011,-8.903899176257965e-05,0.8489107641066433,7000,1000,0.4439700607055363
22597,190,1228.1408428671393,36212.08566521255,-0.002092767402258755,1.1710781658743216e-17,2000,894,0.25799460220354103
22598,180,4.1488005307753895,51.591831474760575,-0.0008446401072826907,0.001111399649681887,10000,788,0.44757716319734553
22599,165,13.7685258840968,310.28664245045076,-2.003792842459136e-05,0.9516472796130614,7000,3000,0.27830465634704593
22600,214,3.9923281797321435,85.83503725192466,-0.0006250506564794093,0.0002989761648001729,3000,5000,0.3196012146599154
22601,35,0.0,0.0,,,10000,3000,0.0
22602,87,38.66501727446728,218.20610854597288,-0.0013243435570109569,1.3460464597408404e-08,5000,155,0.5371547165347723
22603,90,2421.329389055899,45024.363266053326,-0.0001292038479826515,0.4882129324071025,3000,5000,0.33950470884546285
22604,178,34.31389851737072,117.85935030279893,-0.002375948041271253,3.940572299095206e-18,10000,894,0.8039863511029942
22605,53,91.1290610814782,800.8336540024737,-0.0021941434952573065,1.969501377779307e-17,4000,683,0.5461422225390793
22606,10,7.144659470176561,55.45721123561174,-0.00032546612070259495,0.07133958751191484,9000,5000,0.5156802634368821
22607,81,13.441723705177463,121.86888024367592,-0.0008712473186162047,0.009708054402934357,6000,1000,0.46943415822608114
22608,84,0.02010809273968093,10.106563256297786,-0.04680188122670439,0.09517404822579317,5000,50,0.0052955097953810955
22609,169,9.758577524137234,92.43103657153804,-0.0027897466255741975,2.1019228899820932e-17,4000,894,0.4422085609594849
22610,170,55.74074495865051,454.24639383717374,-0.00015206755390956346,0.5728750940349248,4000,683,0.5340234559449029
22611,167,0.00047305230620171373,1.5649876133752587,,,2000,50,0.0007330020699245644
22612,6,1.7245975283019679,30.041035754855514,-0.0024160597080024743,1.7872809324639127e-10,7000,3000,0.24369106281482722
22613,180,14.713139940232852,243.62718005047776,-0.0011227414363100684,3.7669279946370475e-06,3000,577,0.3954357342369983
22614,203,19.57926421642072,135.43330715545005,-0.00029021347209335713,0.3303653350174395,7000,894,0.5160555375179395
22615,0,0.0,0.0,,,7000,577,0.0
22616,60,5637.689977286779,43588.551397583535,-0.0005951128762639108,0.003100100259883061,5000,3000,0.5343704017301979
22617,134,51.70182977755215,197.60369495189525,-0.001172130948308444,2.8345489639054816e-06,10000,2000,0.6456532632700146
22618,98,5231.59683396624,49486.26929123264,-0.001591707569863373,6.542342241564138e-08,7000,2000,0.45814150430412837
22619,206,19.813596764070603,167.19917677476977,0.0003352632322463549,0.2126273973655885,7000,577,0.5309165387760814
22620,168,72.90777325302376,214.4910357405863,-0.0006115694939674073,0.030034475195450265,2000,472,0.7768223325924236
22621,130,11.07935765277185,77.90071255159528,-0.0029719009744317917,8.792065537330251e-18,8000,683,0.5360238209328957
22622,120,0.08825546228053863,21.839613292138587,-0.010731640534656877,0.4499054463762021,5000,50,0.007444592488700929
22623,112,6.124855675855488,135.2270153999543,-0.001250407323466044,1.1967965155795175e-07,7000,4000,0.3257271146735709
22624,219,100.2436446191689,984.1480295948573,-0.00022964854255159194,0.5826190507971727,8000,683,0.44406690375860775
22625,72,0.0,0.0,,,9000,261,0.0
22626,101,64.67964696769032,54.752951349069704,-0.0003311121065682802,0.21025936837989653,7000,1000,0.9578062214438214
22627,51,12.77670765510765,193.7942175194413,-0.0005594329422319523,0.03884402406728249,6000,788,0.3819275039864611
22628,122,356.4157022724602,735.6261061974191,-0.0010123030950718868,6.431242247068035e-06,7000,155,1.0858302421311408
22629,89,74.01677811844274,97.81526923910393,-0.0010933510323951519,6.4935400350479245e-06,7000,788,0.9733813827337475
22630,163,12.956845576469862,438.4094205555199,-0.0005513514168392123,0.013617658718541018,3000,2000,0.2615952436409974
22631,144,5.332588839363684,19348.182149758934,0.016379253055658523,0.24413375028234638,1000,2000,0.003914137338771861
22632,181,32.42280442142898,93.57447472660272,-0.0003939201442953695,0.1825088268822625,10000,788,0.7024894216127392
22633,185,1.8449908282255039,115.16638615157513,-0.0019196461649856182,6.432344905673597e-16,4000,4000,0.17742588740005538
22634,167,50.52379638763282,71.01362809011526,-0.0029040193612327853,4.68978865468153e-20,3000,155,0.9391765462536223
22635,102,26.5815415421143,199.93180561499454,-0.0020363883981480025,8.254610755084771e-19,10000,683,0.5383189327002583
22636,113,12.294048268311515,90.43426254484221,-0.0012735356169794416,3.5860724869422253e-06,10000,3000,0.4828604393689406
22637,54,498.21911855186056,353.17117993556263,-0.000777027484379832,0.0003110559983784421,10000,50,1.6786229599576223
22638,137,33.541767167266215,266.88836989650684,-0.001202993734738556,1.259242984700184e-08,7000,577,0.5139062468975422
22639,146,8.277455242363848,97.88184348127943,-0.0010190832432111089,4.6267370014875364e-05,7000,788,0.45711288545402334
22640,82,36.22039388410385,58.38310588380436,-0.001623734618870319,6.061347963934863e-08,4000,366,0.8849601051802328
22641,69,75.33978853253372,111.690602373437,-0.0007748965469365898,7.170896058751766e-05,7000,261,1.0661339956217728
22642,132,28.819075204565998,91.27548496936947,-0.0015858148746348065,2.354192753866687e-08,4000,366,0.6770911372669235
22643,39,3.92193555543028,51.46182730012306,-0.0023780982492196253,1.0437063936968427e-24,2000,894,0.4103375694598819
22644,31,58.17833100825253,657.0578216900948,-0.0024750227421117023,6.193552659032623e-10,9000,894,0.42259819838277823
22645,59,42.23879141650139,373.37220586803033,-0.00033334663505636865,0.25395493797016483,2000,683,0.5513908359570817
22646,31,198.0428675290693,746.3233811035334,-0.0006365010803462978,0.08021914128036645,10000,366,0.7999330785220029
22647,152,8.126994124459051,111.05416015358851,-0.002936033404610164,1.2228155178013569e-18,5000,2000,0.3787630189469107
22648,169,0.0,0.0,,,2000,50,6.74520039463296e-05
22649,202,6.217253046118028,37.09464023213772,0.00030088298614531047,0.22210936163813616,10000,4000,0.5863839537474944
22650,43,2.597384756079996,141.71435780892986,-0.0012429578561464249,2.869432428335586e-10,6000,5000,0.21664778073101265
22651,85,25.620595864199526,421.71059591374956,-0.0009534667460314893,2.737802001834672e-05,6000,4000,0.35477781882173737
22652,160,0.0,0.0,,,1000,472,0.0
22653,28,27.211744432321844,51.55125211632278,-0.0009683092111409093,0.0008905435029480938,10000,4000,0.6750205199097563
22654,31,9.604232021454008,70.16999063982216,-0.0034761366169953145,9.574701892988983e-33,9000,3000,0.5131253345760198
22655,14,674.1945417833361,1369.381624144281,-0.000808960762732082,0.0011467914426935668,8000,155,1.040875972008547
22656,48,170.02877840224815,514.9586928872152,-0.0027599360020856456,9.106363970172065e-15,10000,261,0.8739570517574698
22657,18,13.968323438129593,466.61220954664105,-0.001438068049931184,1.6084395836496678e-11,7000,4000,0.2556464500859868
22658,146,1.3637555709042464,16.35594775682519,-0.0023095923759532807,5.201367107124199e-16,2000,577,0.2735849597132187
22659,19,5.541177418822002,65.98985942981939,-0.0017457315586303116,3.788105914390451e-09,4000,1000,0.359027756826595
22660,172,9.668796570962947,14.197808697739557,-0.0008017411912169796,0.0008555019482573728,3000,788,0.6559772310936128
22661,87,0.0,0.0,,,9000,788,0.0
22662,0,0.0,0.0,,,4000,5000,0.0
22663,104,0.04653005938793499,469.1069326335798,0.00029822128612756705,0.12883635650068717,10000,788,0.015497658109008362
22664,61,1556.6461360161234,68447.97047350559,-0.005439466571639892,4.959383052475607e-53,5000,155,0.17932282995775478
22665,117,2.590428899231583,896.750028523394,-0.002878502322607894,1.3821826307220935e-19,5000,3000,0.08855185281831549
22666,26,3999.876861810891,75831.46673036138,-0.0001746203844630328,0.46872222834857824,3000,788,0.35441101887322457
22667,11,113.49243274053646,155.3521100709979,-0.00018802852155844964,0.3312098763422192,9000,50,1.3465931194594398
22668,177,2.000741592270029,1.2083758630818837,-0.0013775716995042743,2.1205964183565836e-07,6000,2000,0.39392954598580115
22669,196,683.575162219814,414.6293212371908,-0.0009475424900158817,0.001168123214649074,4000,788,1.6018615074119784
22670,196,1.0434564575912806,102.87179131159007,-0.0007925498305028183,0.003871399358599918,7000,3000,0.1508320577255976
22671,183,0.0,0.0,,,1000,683,0.0
22672,35,46.21420026596314,123.8817816574555,-0.0010678070608378548,2.3800963567924492e-05,6000,472,0.795223845583552
22673,205,46.956920679615855,52.31803763579141,-0.0013943307375563576,2.2770793509969082e-07,10000,366,1.1605403673322394
22674,158,38.00956575557532,113.401200705155,-0.000739053697923163,0.006929924865671023,5000,577,0.8073889735478236
22675,7,1281.6657904088772,55499.796885769756,-0.002176453466720811,3.268800161368134e-11,2000,788,0.23726718373557473
22676,85,36.78329488449494,38.347644936382274,-0.000300881009018577,0.20556221262699645,10000,2000,1.2410982846528806
22677,173,71.87096896394766,706.2083931913181,-0.0028747762440625986,2.816519285698352e-24,3000,577,0.43985786569717134
22678,110,74.09744131479003,192.4066511811143,-0.0008843088898095402,7.000853297975318e-05,3000,155,0.9388980176697774
22679,117,7.849207745027876,152.59883698749775,-0.001012454875492856,0.0022374871433992033,4000,577,0.3270555876215497
22680,122,2553.8377194593213,18165.017871256103,-0.0012077076149921528,1.616742493605533e-09,5000,4000,0.5349784873021513
22681,211,38.91470105473938,167.70583296942544,-0.0005472463452524982,0.04268488939084147,5000,366,0.5762899024088004
22682,74,26383.598679349405,56023.39223910252,-0.0010112353306636318,1.911331944342686e-05,9000,1000,0.9547201162301259
22683,157,95.50714608624514,298.05178523604616,-4.3386354520854026e-05,0.9210639929043289,8000,155,0.8200155061553599
22684,213,9.056582272326828,30.057148609126585,-6.334413442096094e-05,0.8212464608740997,6000,577,0.5737558400598666
22685,168,38.71154508079444,114.07071605443245,-0.0010474641991981843,0.00013671983996459914,4000,366,0.777902852948531
22686,33,17.92444740135373,62.93513156155767,-0.0004322164008477333,0.03375562973088478,3000,577,0.5675163855390732
22687,202,11.027924572751541,108.31319160259225,-0.0008839607462235167,0.010713123199280463,7000,683,0.4875466519199795
22688,192,11.52846968472247,131.70674764630343,-0.0009252936739608392,0.0003850176220635679,5000,683,0.4423805096694408
22689,169,3.9931451334880292,226.8797141373032,-6.328014313741191e-05,0.7199848621330913,5000,5000,0.20971265446834308
22690,49,0.061768861992729136,3215.378886564852,,,2000,50,0.00020413833311965266
22691,11,3357.213264440799,62741.67720706253,-0.0004031504650558819,0.06805735214357934,5000,3000,0.36979292142978465
22692,8,17.807238851427496,72.89232429394518,-0.0025152699073301226,7.85249434414352e-18,7000,577,0.7195043656532716
22693,34,3.499677615337449,74.18679675722763,-0.0002572797710685228,0.23865050154661718,8000,4000,0.2950225160341439
22694,78,39.77459216634469,50.214688753182074,-0.0019627842924572936,3.319518921680969e-08,8000,894,0.8236818297850723
22695,21,0.903623679770927,269.7926664167447,-0.0008644682276945634,5.939281494463556e-06,1000,2000,0.06227488403188171
22696,8,160.77730937538294,1621.0524092136666,-0.0001743004019708539,0.34602393422999356,4000,5000,0.5501766689490216
22697,88,166.98926653108603,16382.1149586666,-5.066526545606248e-05,0.7967733129497603,5000,5000,0.17117940249051167
22698,160,6.765454385958554,56.31310463755285,-0.0013547814028298528,0.0010947616819869718,8000,683,0.43352606065611143
22699,209,0.03192683384890952,1784.41372300652,-0.000660508888288745,0.10788495511883663,2000,50,0.002661103024929157
22700,39,11.08360571371738,46.56006933318992,-0.0014850434747344296,8.288967132804885e-08,5000,472,0.6563989276884136
22701,75,78.59653967518138,552.1410653343446,-0.0009029350886072613,1.0320834961154238e-05,6000,683,0.6356973679138151
22702,220,5153.052439413419,55318.79297204219,-0.0015452091485239705,1.1715968794518117e-13,10000,2000,0.42869110872274824
22703,0,0.0,0.0,,,4000,155,0.0
22704,100,605.7078051216681,355.22299114684654,-0.0010529082955458198,1.9118394193448028e-07,7000,50,1.7516124717282642
22705,159,38.97308510578947,227.70090750902614,-0.0004320203749173227,0.1614365506669021,3000,577,0.6122182586507531
22706,92,11.537857285013665,162.3764169690473,-0.0015049223286032157,1.449535010548971e-08,6000,894,0.36242540511496263
22707,215,225.25276739156564,22472.59684718179,-0.001051447940736029,0.001825889439198004,3000,894,0.16527858962774156
22708,210,136.14071589599408,441.00840812151,-0.0013729476161759165,1.110193570678027e-08,7000,261,0.7821825769235655
22709,32,52.67556791998403,416.8710080493547,-0.00040960673893411823,0.12566596067559882,3000,577,0.49822740808358207
22710,24,0.07036635182200816,93.87576062061575,0.000316783390498523,0.5984796668870754,1000,1000,0.00893111790399326
22711,79,14.780238713074102,186.3421601825077,-0.0008172099502063589,0.0009725218611444023,2000,472,0.3949535374680239
22712,72,132.18422291384502,28786.49686037325,-0.0013351368001172299,4.8890564529132524e-11,6000,5000,0.11094891642084997
22713,93,26.727245973310406,93.37503912622788,-0.0014294389944882388,2.1532775505347333e-08,7000,366,0.7600316311654763
22714,108,10.710261502789043,94.10528272671931,-0.0010994249061871528,1.2637192589692482e-05,7000,1000,0.475138091215666
22715,189,15.181590788842596,42.09690813404056,-0.0008719983313995104,0.00017627830595487044,9000,1000,0.785499357304452
22716,197,20.43097618007234,112.77157133710995,-1.3518091381470532e-06,0.995562561690632,7000,261,0.5884125406184386
22717,15,0.0,0.0,,,3000,5000,0.0
22718,162,33.363107698794465,187.3072857239635,-0.0016842938492149032,3.3809894022999047e-09,9000,577,0.6223545649098016
22719,39,111.00713456360845,103.17353355585414,-0.0015581555324218764,1.4400352549223247e-07,7000,50,1.517727603446633
22720,160,593.0904510136611,225.38647473412752,-0.0008443079355565529,0.00020418621561857006,8000,50,2.3249568358600112
22721,134,107.29017673691274,64.51901687612671,-0.0011803016318943597,0.00013666830880870495,8000,788,1.342745618003664
22722,110,4.082025815087685,5311.287934378078,-0.00017798924798944103,0.40274221429822976,1000,3000,0.027836633773531797
22723,106,0.8195581965176049,211.57777689662183,-0.0011820734930778425,1.5826094564844454e-07,6000,50,0.09952408983275447
22724,9,9402.4095749332,48761.44864771951,-0.0003241519816789115,0.10968249683099024,5000,2000,0.5978439896910037
22725,12,58.67445987957686,101.93868987394181,-0.0005029462330664843,0.04746155450050729,7000,683,0.8987716113984445
22726,167,0.0,0.0,,,7000,894,0.0
22727,91,14.992238997745083,71.22866137338458,-0.0008942386217391737,0.0010028209462038928,10000,472,0.659669813079579
22728,212,14.039515362985503,23.83673866563811,-0.002077532401626461,2.438566932365248e-18,6000,3000,0.740649059895484
22729,14,22.094865549714058,45.00276903400589,-0.0009764591192691216,0.00030860817215896887,3000,577,0.6725346629290956
22730,59,5.941755375500699,330.2830044990125,-0.0019564778169690986,1.3701586507195488e-14,4000,1000,0.2240885013173716
22731,71,0.005915943866231902,1.7674140343613327,,,1000,155,0.0013224867914141806
22732,6,28.192222505678757,177.84959356275536,-0.0012591151209260935,6.925830303090986e-11,10000,366,0.582876294540387
22733,119,68.06248856022093,126.06104352471041,-0.002000782379286807,6.17612230309269e-10,4000,366,0.782233826389813
22734,151,0.1480957974019914,5.321482645859104,-0.21780466902956305,0.19048412023470934,1000,261,0.0074517470180115175
22735,76,14.562512837223178,38.89802859955353,-0.0013898619192305056,6.691858539899289e-07,8000,577,0.8330175387440839
22736,46,48.537854568855714,305.4218742594306,-0.0010185451244360203,6.5429749286520065e-06,8000,366,0.5968179389717686
22737,91,26.601326060948,188.8857756330191,-0.0008187072779338599,0.00011143849695166135,3000,366,0.5231501020924355
22738,114,9.94659017593203,32.96266217576456,-0.000584989382957059,0.003245797631028084,2000,2000,0.7450963132330135
22739,108,22.773859110959656,121.82117386531667,-0.0006291904707363128,0.0395850436427003,7000,683,0.5912701487408395
22740,126,22.03753588977094,398.62707476753906,-0.00031883020396871424,0.18307554978716872,5000,2000,0.3330887632692764
22741,124,7.490475063184858,98.55310045286345,-0.0009855093246220158,1.2134946257232756e-05,7000,2000,0.39743983654374704
22742,91,392.96922008272014,51920.51097476316,-0.001109764019744121,2.6958795545823975e-05,5000,5000,0.14446941293866827
22743,48,0.5158083182250457,42.93635229892493,-0.007342911994366029,0.6295392930053683,5000,50,0.016841732895059743
22744,159,23.30121664379829,179.5032654135438,-0.0002917894301544995,0.43176408714278136,8000,577,0.4942194160733448
22745,59,17.331350422715,144.9032703867796,-0.0007600091593726531,0.0009747096279637047,7000,894,0.5003017645167438
22746,220,2.815492745582497,1133.558459037291,-1.2769232725065244e-06,0.9940960015042752,6000,894,0.08607361164089151
22747,124,28.498061297013322,67.79647128606733,-0.001584207210467736,4.483987520880713e-11,6000,261,0.8611497733519614
22748,211,0.07719179093261849,705.6047138248268,-0.00031173419883559993,0.20154134941709226,1000,5000,0.011685989653210316
22749,156,1.0216522107359725,3.916872909124102e-06,-0.005260947969914612,1.0687624908215742e-46,5000,261,1.835333153549599
22750,118,38.26262196829315,319.5950618204888,-0.00011111938720215663,0.6997077429942364,5000,1000,0.5049384139619635
22751,205,4.570005384072037,79.20248417197584,9.198550346452733e-05,0.7124901404195008,4000,1000,0.35768486402530014
22752,82,3626.7241084507477,36160.70950092159,-0.0003721890116875954,0.026596136658202027,4000,3000,0.5204382902160353
22753,34,22.28077558803414,146.89736971634665,-0.00012039623361144362,0.49353599889793465,5000,2000,0.5576992329094409
22754,157,327.92238751550036,44799.4456473856,-0.004684471575527304,4.530335277877426e-46,10000,4000,0.14296137787793395
22755,22,40.45954913993972,122.77450733473368,-0.0012059341011065468,1.7733482027465742e-06,6000,577,0.751522144376107
22756,14,64.05199450133127,212.30063540183878,-0.0005479743769689878,0.025939004291431436,10000,894,0.7447006241495047
22757,80,0.0,0.0,,,8000,3000,0.0
22758,95,115.11550031305832,137.16637154863767,-0.0011117041450753088,4.020591436831553e-07,9000,261,1.2330529573848954
22759,28,22.68887106789016,33.26152320831394,-0.0009903920818130842,3.4548845737985905e-05,7000,472,0.9662380795102825
22760,165,11.399320810764042,272.8188657971685,-0.002255190631667118,7.856924987161554e-17,2000,472,0.3406559292424425
22761,194,297.7873394099617,235.8812519865865,-0.0012299570617244388,9.54658275985335e-07,9000,50,1.5604357461354186
22762,88,41.676070387890945,239.32968332442107,-0.0008932682460372573,0.004599529454000841,6000,261,0.6569339392825055
22763,209,164.19215480704085,2632.0198148389723,-0.0009256502302556783,5.467655521666064e-06,9000,894,0.38249847875808696
22764,147,1198.190292530634,2168.529750549122,-6.705443860377443e-05,0.8046434558504411,8000,261,1.2281011559457595
22765,170,1.3498210397337806,35.78923342584211,-0.003350550078408776,4.908412986565385e-22,3000,366,0.2471485843568781
22766,54,3.9870260850313572,192.55695965611594,-0.0015914379573582116,6.330210566882323e-10,10000,4000,0.21343513546725665
22767,121,6.4814373589326975,116.20014179010305,-0.00048802521535286944,0.015781986186422264,9000,4000,0.3284608956959952
22768,48,214.3461681492405,14265.398655081803,-0.002341008269035955,0.5526871404481761,1000,788,0.0252667989634534
22769,173,13.619050225996034,460.75542097982407,-0.0010491707483844617,1.7852468845244058e-07,2000,3000,0.26150617166131657
22770,127,0.0,0.0,,,8000,2000,0.0
22771,44,20.033452180251324,282.12476672465164,-0.000358077849250546,0.08860220809832067,2000,1000,0.42599323082779234
22772,105,78.64177647366373,207.78582222720476,-0.001624755787420998,4.021292119826493e-13,4000,261,0.8471003491721301
22773,107,22.974987538186326,112.27017631421815,-0.0010943007812898285,8.787155295525692e-06,8000,366,0.6735158206681058
22774,16,168.00782272159012,969.9446050839254,-0.0006777980349596545,0.015515624537717489,8000,683,0.6126660158399115
22775,123,23.49108617456075,82.90040715855372,-0.002690050647732555,4.0212291345375844e-12,10000,366,0.7285383707202387
22776,3,35.42873991932871,201.74084273508672,-0.001126378395387386,7.860388178086932e-05,9000,894,0.6211229142105836
22777,106,13.513903587519769,44.744920024518755,-0.001092515086020334,2.3017810905341567e-10,9000,788,0.7386178993349142
22778,84,34.382201912912116,131.62738547232374,-0.0014674258732712466,4.766779866904266e-08,9000,1000,0.601308587022307
22779,75,186.25542872904288,387.717373908368,-0.0018632570847921803,7.136119311365256e-15,8000,472,0.985117381170835
22780,187,3570.410998142292,61411.09971809112,-0.00014931228231082944,0.5620705400689967,7000,2000,0.3561870663780123
22781,207,19.867077011283552,87.70189437334206,-0.0007206629871879317,0.004927779191265376,9000,472,0.6746921186476234
22782,173,24.047674894793953,180.15024119256228,-0.0017291813559303568,1.8008895289039847e-13,8000,788,0.5504639315554475
22783,105,0.0,0.0,,,6000,4000,0.0
22784,199,7.338221025694635,114.2737294896806,-0.002544862500321011,5.410846156918471e-26,4000,577,0.314874034431699
22785,69,867.8249960768493,60738.75051015041,-0.0006513628306602393,0.010992638136382573,10000,3000,0.19541834581838013
22786,188,86.15446195071365,146.16403765652086,-0.00047729618240979744,0.08019176273939405,4000,261,1.07066833837986
22787,140,6.546445346205132,49.73421115010081,-0.002793727367889343,6.508107415041787e-19,4000,472,0.48987202638686145
22788,180,20.15937100035839,39.94417733202818,-0.0026945990655322613,1.0381970976203743e-26,5000,366,0.6430138172220842
22789,54,11.400227834365067,186.54764603361875,-0.002217834729832144,1.9442935176751602e-14,9000,2000,0.33694253031932225
22790,126,31.277240773817606,196.82764475844704,-0.0012105004482969024,3.7699821214800567e-08,7000,1000,0.5414827142289313
22791,97,80.49081442618746,132.08312225049764,-0.0007169921537595185,0.02463280503561656,9000,366,1.0522889252512715
22792,200,3957.3332813721217,40154.915397742145,-0.0013884301455633432,1.270083856855616e-07,6000,1000,0.4486586169719753
22793,95,856.4114646659239,13965.193722237502,-0.001348005225125555,8.011761252249136e-13,4000,5000,0.4176058325227227
22794,48,89.73114847509666,116.46561834253298,-0.0029668438500297253,1.5810285815852505e-26,9000,261,1.1799199714744895
22795,82,42.984615326707,323.04768942171063,-0.0022472428080799094,1.2117920896703338e-15,6000,788,0.5093371010978233
22796,102,0.0,0.0,,,10000,5000,0.0
