,clustering,path_length,std_clustering,std_path,n_edges,params,type,CUMUL_STD
337,0.15418290043290045,4.296441558441558,0.015494287734204583,0.04563146275305733,"[4.274025974025974, 4.318831168831169, 4.344805194805195, 4.29538961038961, 4.2916233766233765, 4.256623376623376, 4.311753246753247, 4.196493506493506, 4.371233766233766, 4.303636363636364]",176N_0.375V/E,WS,0.3312247835113738
338,0.04666982323232322,3.979603896103896,0.011819322537382094,0.03456129958362036,"[3.9681818181818183, 4.013571428571429, 3.936168831168831, 3.93961038961039, 4.003766233766234, 3.9696753246753245, 3.9733766233766232, 3.9374675324675326, 4.018051948051948, 4.0361688311688315]",176N_0.375V/E,WS,0.2489376609988701
339,0.016807810245310247,3.9073636363636366,0.006788304961311611,0.021091628802255402,"[3.9272727272727272, 3.9404545454545454, 3.907922077922078, 3.9144805194805197, 3.9101948051948052, 3.908181818181818, 3.9226623376623375, 3.889675324675325, 3.891103896103896, 3.8616883116883116]",176N_0.375V/E,WS,0.13671451076713872
340,0.6807135750197493,5.085295390781563,0.00467857372549067,0.4793015488219013,"[4.758917835671343, 4.642773547094189, 4.936841683366733, 5.704136272545091, 5.056793587174349, 4.678909819639278, 5.234260521042084, 5.11563126252505, 6.152080160320641, 4.572609218436874]",500N_0.125V/E,WS,0.20737025419259608
341,0.6686278097581805,4.440629258517034,0.0034546513353338284,0.10808490778166727,"[4.415831663326653, 4.542452905811623, 4.262476953907815, 4.639831663326653, 4.420657314629259, 4.406468937875752, 4.506428857715431, 4.473258517034068, 4.27636873747495, 4.462517034068136]",500N_0.125V/E,WS,0.08669498053903388
342,0.6433694454839973,3.8777098196392785,0.00598204776464012,0.07928534938107679,"[3.7811703406813626, 3.7439038076152307, 3.8382685370741485, 3.898805611222445, 3.853074148296593, 3.835815631262525, 3.9868857715430863, 3.8883527054108216, 3.984112224448898, 3.9667094188376755]",500N_0.125V/E,WS,0.13404588465348732
343,0.6123483777694617,3.56862124248497,0.005753977336032141,0.046967173484027895,"[3.5090741482965933, 3.4974028056112223, 3.5579799599198396, 3.5619799599198396, 3.5737635270541084, 3.5765370741482965, 3.6708376753507013, 3.546436873747495, 3.576809619238477, 3.6153907815631263]",500N_0.125V/E,WS,0.1209118830416181
344,0.5547024549461547,3.256028056112224,0.007637309625405414,0.026481004145384502,"[3.2298837675350702, 3.2724969939879758, 3.270060120240481, 3.2712064128256513, 3.2745971943887775, 3.2147254509018035, 3.225827655310621, 3.305931863727455, 3.243246492985972, 3.2523046092184367]",500N_0.125V/E,WS,0.15644346791747654
345,0.46782021526976647,3.0175414829659317,0.005223278559035599,0.014992498175627028,"[3.013002004008016, 3.0228216432865733, 3.012, 2.999687374749499, 2.9998156312625253, 3.007182364729459, 3.027366733466934, 3.0468216432865733, 3.037619238476954, 3.0090981963927854]",500N_0.125V/E,WS,0.1013201668132464
346,0.3530713520686104,2.8216905811623247,0.007870726673918057,0.009891524017083111,"[2.820857715430862, 2.8124569138276554, 2.8159839679358716, 2.8196793587174347, 2.808985971943888, 2.8450420841683366, 2.820440881763527, 2.8283366733466933, 2.829699398797595, 2.8154228456913826]",500N_0.125V/E,WS,0.15728152917477017
347,0.2045821737831278,2.676418436873748,0.0036929484951735646,0.002974239137897989,"[2.6789739478957917, 2.676849699398798, 2.6764008016032066, 2.6745971943887774, 2.680264529058116, 2.6747414829659317, 2.675615230460922, 2.681691382765531, 2.671511022044088, 2.6735390781563124]",500N_0.125V/E,WS,0.06517406360202385
348,0.06891548971887812,2.5791631262525048,0.0028866068500379228,0.0027603895163776024,"[2.5800881763527053, 2.580745490981964, 2.583062124248497, 2.5772825651302607, 2.573995991983968, 2.580480961923848, 2.5780841683366735, 2.5821963927855713, 2.5754148296593184, 2.5802805611222444]",500N_0.125V/E,WS,0.04768119382953121
349,0.030474615945423177,2.552234869739479,0.0010868197961643932,0.0009728177382789615,"[2.5517194388777553, 2.552248496993988, 2.5514789579158315, 2.5519038076152305, 2.554012024048096, 2.5539639278557114, 2.552024048096192, 2.5507575150300603, 2.5523607214428856, 2.551879759519038]",500N_0.125V/E,WS,0.00830389368748195
350,0.6496667965367974,7.763992785571142,0.003824339132456794,0.6731837521569992,"[7.07213627254509, 7.625699398797595, 6.756633266533066, 8.750509018036071, 7.227454909819639, 8.279102204408817, 7.690444889779559, 8.301555110220441, 7.2215390781563125, 8.71485370741483]",500N_0.1875V/E,WS,0.23809845866348234
351,0.6323267821067827,6.082627655310621,0.005139992213420384,0.33793631591303874,"[6.191070140280561, 5.9025250501002, 5.637266533066132, 5.764288577154309, 6.140032064128256, 6.156833667334669, 5.640569138276553, 6.770933867735471, 6.399382765531062, 6.223374749498998]",500N_0.1875V/E,WS,0.18147421598467245
352,0.6144440570540571,5.350387174348696,0.006603154018306202,0.19687020134149363,"[5.461723446893788, 5.254028056112224, 5.212881763527054, 5.07586372745491, 5.414589178356714, 5.167246492985972, 5.236969939879759, 5.638589178356713, 5.321202404809619, 5.72077755511022]",500N_0.1875V/E,WS,0.17731860208163824
353,0.5807592574092577,4.637545490981965,0.007013832370926376,0.10633872983438011,"[4.478685370741483, 4.525194388777555, 4.890861723446894, 4.6651943887775555, 4.621426853707415, 4.623807615230461, 4.681763527054108, 4.668529058116232, 4.558012024048097, 4.661979959919839]",500N_0.1875V/E,WS,0.16322558574541263
354,0.5269091708291711,4.124626052104208,0.008599567866448892,0.05968208986080512,"[4.119230460921844, 4.244561122244489, 4.058829659318637, 4.083374749498998, 4.0890260521042086, 4.141410821643286, 4.035855711422846, 4.1895310621242485, 4.120841683366733, 4.163599198396794]",500N_0.1875V/E,WS,0.18567967302259056
355,0.4509283716283717,3.7339655310621245,0.006249365777039683,0.02236310228887208,"[3.7122084168336675, 3.7312144288577156, 3.7306132264529057, 3.7070060120240482, 3.7392785571142286, 3.699430861723447, 3.74662124248497, 3.778669338677355, 3.75213627254509, 3.7424769539078158]",500N_0.1875V/E,WS,0.12538164279631506
356,0.33499721001221,3.4160913827655306,0.006594704277372793,0.017818179601382704,"[3.4049699398797597, 3.397250501002004, 3.4482084168336673, 3.3873507014028057, 3.4295230460921844, 3.411326653306613, 3.4186613226452907, 3.437571142284569, 3.4216513026052104, 3.4044008016032064]",500N_0.1875V/E,WS,0.13169682338533292
357,0.1851678877331821,3.159739478957916,0.009892453803391717,0.012351302525548275,"[3.1750460921843686, 3.153130260521042, 3.1715991983967937, 3.1700280561122245, 3.1537234468937876, 3.1535951903807615, 3.1670220440881764, 3.157122244488978, 3.130821643286573, 3.165306613226453]",500N_0.1875V/E,WS,0.20162927550260343
358,0.056881151938876454,2.98676633266533,0.0033423697179485,0.00403811297018974,"[2.991198396793587, 2.9866533066132264, 2.9937154308617235, 2.9854188376753505, 2.987046092184369, 2.9774589178356714, 2.988673346693387, 2.986308617234469, 2.9855390781563127, 2.9856513026052105]",500N_0.1875V/E,WS,0.05786214719519673
359,0.01775570767553739,2.938092985971944,0.0012370939392259562,0.002349278553609837,"[2.939310621242485, 2.9400881763527056, 2.9346052104208415, 2.9363286573146294, 2.937130260521042, 2.9420200400801604, 2.9374348697394788, 2.9405851703406816, 2.93475751503006, 2.9386693386773546]",500N_0.1875V/E,WS,0.011903156670318812
360,0.6237222222222237,9.554630861723446,0.0034541034929178455,0.7335332400906277,"[9.762597194388778, 9.61256112224449, 9.132144288577154, 10.58331863727455, 9.157202404809619, 10.003174348697394, 9.967310621242484, 8.049931863727455, 10.442028056112225, 8.83604008016032]",500N_0.25V/E,WS,0.24540667041431494
361,0.6097017460317466,7.481584769539078,0.006641584200351089,0.4792878907474919,"[8.269587174348697, 7.348577154308617, 7.8084168336673345, 7.141050100200401, 6.570236472945892, 7.709114228456913, 8.119919839679358, 7.346501002004008, 7.355070140280561, 7.147374749498998]",500N_0.25V/E,WS,0.2498204485116925
