,dens,cell_id,speed,persist
514,1.0,123,4.448441459705535,100.0
515,1.0,124,4.498855400281929,100.0
516,1.0,125,4.487544998524278,100.0
517,1.0,126,4.4665920098193865,100.0
518,1.0,127,4.535389403904129,100.0
519,1.0,128,4.441241913913608,100.0
520,1.0,129,4.50984429022248,100.0
521,1.0,130,4.485766022365417,100.0
522,1.0,131,4.458602278245667,100.0
523,1.0,132,4.436386613028074,100.0
524,1.0,133,4.450607827305051,100.0
525,1.0,134,4.438206433153888,100.0
526,1.0,135,4.443288855747623,100.0
527,1.0,136,4.463425499117776,100.0
528,1.0,137,4.4868281502155565,100.0
529,1.0,138,4.468385600942568,100.0
530,1.0,139,4.466699140899479,100.0
531,1.0,140,4.480740570926267,100.0
532,1.0,141,4.449881096255014,100.0
533,1.0,142,4.446412986735812,100.0
534,1.0,143,4.487620448218587,100.0
535,1.0,144,4.450788733469388,100.0
536,1.0,145,4.407023282739696,100.0
537,1.0,146,4.427597914861823,100.0
538,1.0,147,4.507655175226262,100.0
539,1.0,148,4.516750566659138,100.0
540,1.0,149,4.520207910535243,100.0
541,1.0,150,4.4765507737009225,100.0
542,1.0,151,4.479651454694351,100.0
543,1.0,152,4.416551655471464,100.0
544,1.0,153,4.495013032329196,100.0
545,1.0,154,4.48850714125612,100.0
546,1.0,155,4.463363454166607,100.0
547,1.0,156,4.444581031996109,100.0
548,1.0,157,4.490136242135817,100.0
549,1.0,158,4.529218468626686,100.0
550,1.0,159,4.442234661812745,100.0
551,1.0,160,4.460975977357551,100.0
552,1.0,161,4.525793056308441,100.0
553,1.0,162,4.4599497813165465,100.0
554,1.0,163,4.524400359881821,100.0
555,1.0,164,4.487808411329674,100.0
556,1.0,165,4.433104281489769,100.0
557,1.0,166,4.498237334454748,100.0
558,1.0,167,4.460197052557861,100.0
559,1.0,168,4.485129352370509,100.0
560,1.0,169,4.468187588981931,100.0
561,1.0,170,4.438355710380378,100.0
562,1.0,171,4.478118389868084,100.0
563,1.0,172,4.459832287003419,100.0
564,1.0,173,4.490850524606077,100.0
565,1.0,174,4.483968554743767,100.0
566,1.0,175,4.490603568360847,100.0
567,1.0,176,4.458558960234916,100.0
568,1.0,177,4.472271384637401,100.0
569,1.0,178,4.46890990060082,100.0
570,1.0,179,4.479556296359911,100.0
571,1.0,180,4.481414618587782,100.0
572,1.0,181,4.519873281359584,100.0
573,1.0,182,4.444685443648036,100.0
574,1.0,183,4.589956833933464,100.0
575,1.0,184,4.497260280798728,100.0
576,1.0,185,4.4649938603150385,100.0
577,1.0,186,4.480772012475157,100.0
578,1.0,187,4.568081256918683,100.0
579,1.0,188,4.464893611913714,100.0
580,1.0,189,4.4646972984710205,100.0
581,1.0,190,4.462738451374456,100.0
582,1.0,191,4.503877539580061,100.0
583,1.0,192,4.467983737318313,100.0
584,1.0,193,4.431967858508121,100.0
585,1.0,194,4.455684570989624,100.0
586,1.0,195,4.449293513309786,100.0
587,1.0,196,4.454842752314975,100.0
588,1.0,197,4.4692348236951736,100.0
589,1.0,198,4.511543259458595,100.0
590,1.0,199,4.477032939043535,100.0
591,1.0,200,4.446868311258425,100.0
592,1.0,201,4.509655907965054,100.0
593,1.0,202,4.480498986123408,100.0
594,1.0,203,4.47565540160393,100.0
595,1.0,204,4.487817985846888,100.0
596,1.0,205,4.444245855121342,100.0
597,1.0,206,4.5114889419452,100.0
598,1.0,207,4.413965373501079,100.0
599,1.0,208,4.506809388511928,100.0
600,1.0,209,4.411681095775432,100.0
601,1.0,210,4.44577534635835,100.0
602,1.0,211,4.491078097075102,100.0
603,1.0,212,4.433185820353972,100.0
604,1.0,213,4.422914316242099,100.0
605,1.0,214,4.445881248693939,100.0
606,1.0,215,4.4088062721667285,100.0
607,1.0,216,4.424005672661865,100.0
608,1.0,217,4.470368919179006,100.0
609,0.3,0,5.211525419011919,4.449278001421769
610,0.3,1,5.188580742444361,3.5445074437444277
611,0.3,2,5.259976155439011,2.7374062969368858
612,0.3,3,5.1935144435812495,4.2680743746519925
613,0.3,4,5.205042436271072,3.579210351083715
614,0.3,5,5.2408015773259295,2.846541516847409
615,0.3,6,5.236129782595883,3.0239386707226537
616,0.3,7,5.158772148479129,3.763681210800923
617,0.3,8,5.239879634607749,3.3573246499855323
618,0.3,9,5.217434985489012,3.6413436776812396
619,0.3,10,5.212755730211319,3.4905103962002215
620,0.3,11,5.239695305588212,3.4404956657660786
621,0.3,12,5.209914631817176,3.2239359122600257
622,0.3,13,5.203057865865251,3.522524382332436
623,0.3,14,5.177907438881472,3.3978774806559158
624,0.3,15,5.177478941466887,4.591868368478397
625,0.3,16,5.246660164896708,3.6345482503953406
626,0.3,17,5.209539247425489,3.6738296649168483
627,0.3,18,5.222422376271716,4.367459828430775
628,0.3,19,5.194941695536921,3.9352492587523313
629,0.3,20,5.187938242042778,3.812248098968039
630,0.3,21,5.197284738865504,3.9869940567167346
631,0.3,22,5.245559167173291,3.5157345943400435
632,0.3,23,5.221113527470339,3.1097262283646203
